epoch,elapsed_time,training_loss,training_nn_loss,training_p_loss,validation_loss,validation_nn_loss,validation_p_loss
73,292.00984048843384,0.4153816,0.4153816,0.0,0.40379888,0.40379888,0.0
74,295.7204918861389,0.41526484,0.41526484,0.0,0.40477222,0.40477222,0.0
75,299.3553276062012,0.41481858,0.41481858,0.0,0.40375152,0.40375152,0.0
76,302.74377822875977,0.41427112,0.41427112,0.0,0.40339062,0.40339062,0.0
77,306.40435552597046,0.413594,0.413594,0.0,0.4025535,0.4025535,0.0
78,309.982134103775,0.41303355,0.41303355,0.0,0.40402836,0.40402836,0.0
79,313.6352140903473,0.41333652,0.41333652,0.0,0.40157604,0.40157604,0.0
80,317.31996273994446,0.4130451,0.4130451,0.0,0.40084058,0.40084058,0.0
81,320.9883077144623,0.41222936,0.41222936,0.0,0.40159565,0.40159565,0.0
82,324.6241753101349,0.411799,0.411799,0.0,0.4013042,0.4013042,0.0
83,328.29379749298096,0.4112734,0.4112734,0.0,0.40072277,0.40072277,0.0
84,331.8774034976959,0.4113871,0.4113871,0.0,0.40083373,0.40083373,0.0
85,335.4070019721985,0.4110392,0.4110392,0.0,0.39955345,0.39955345,0.0
86,339.15276765823364,0.41035205,0.41035205,0.0,0.39964813,0.39964813,0.0
87,343.1681320667267,0.4103608,0.4103608,0.0,0.39933497,0.39933497,0.0
88,346.6960971355438,0.40957886,0.40957886,0.0,0.39810628,0.39810628,0.0
89,350.1381530761719,0.40932798,0.40932798,0.0,0.3991871,0.3991871,0.0
90,353.7076406478882,0.40880546,0.40880546,0.0,0.39842135,0.39842135,0.0
91,357.5784664154053,0.40866184,0.40866184,0.0,0.39874974,0.39874974,0.0
92,361.28771352767944,0.4084769,0.4084769,0.0,0.3980568,0.3980568,0.0
93,365.0945608615875,0.40769315,0.40769315,0.0,0.39696342,0.39696342,0.0
94,368.99616146087646,0.40808398,0.40808398,0.0,0.39813805,0.39813805,0.0
95,372.8528530597687,0.4070878,0.4070878,0.0,0.39665437,0.39665437,0.0
96,376.7087414264679,0.406834,0.406834,0.0,0.39629364,0.39629364,0.0
97,380.32919049263,0.40715098,0.40715098,0.0,0.39764687,0.39764687,0.0
98,384.015362739563,0.4063999,0.4063999,0.0,0.39673597,0.39673597,0.0
99,387.9402370452881,0.4059829,0.4059829,0.0,0.39561313,0.39561313,0.0
100,11.70084261894226,0.28299725,0.40910256,0.15689193,0.26967704,0.38609803,0.15325604
101,23.10723304748535,0.28193748,0.40918475,0.15469015,0.26998538,0.38728195,0.15268877
102,34.62631392478943,0.2817561,0.40897754,0.15453467,0.27056503,0.38910955,0.15202057
103,46.17140030860901,0.2817527,0.40925714,0.15424821,0.2697911,0.38717967,0.15240246
104,57.08425831794739,0.28127217,0.40884385,0.15370049,0.26986444,0.3883649,0.15136397
105,67.70960211753845,0.28094035,0.40863985,0.15324087,0.26930305,0.38742507,0.15118103
106,78.96399807929993,0.28088897,0.4087239,0.1530541,0.26991835,0.38913813,0.15069859
107,90.42905950546265,0.28072757,0.4086914,0.15276372,0.26941547,0.3881191,0.1507118
108,102.08774185180664,0.2802831,0.40808505,0.1524812,0.26946765,0.38851434,0.15042096
109,113.91274452209473,0.28062904,0.40895995,0.1522981,0.26929623,0.3883261,0.15026632
110,125.34028887748718,0.28016928,0.40823793,0.15210062,0.2693763,0.38872397,0.1500286
111,136.95675587654114,0.28000396,0.4081137,0.15189418,0.2693568,0.3889927,0.14972094
112,148.2741858959198,0.2798567,0.4078945,0.15181892,0.26898438,0.3881374,0.14983134
113,159.75525188446045,0.279875,0.4080848,0.15166521,0.2693648,0.38933563,0.149394
114,171.20123839378357,0.27963597,0.40774542,0.15152654,0.2695706,0.3897085,0.14943266
115,182.72448635101318,0.27943468,0.40743807,0.15143132,0.26925468,0.38872913,0.14978018
116,194.2478997707367,0.27937645,0.40734637,0.1514065,0.2689559,0.38829666,0.14961505
117,205.90296721458435,0.2795131,0.4076848,0.15134138,0.2691673,0.3891859,0.14914872
118,217.47320580482483,0.27920732,0.40708077,0.15133382,0.2710123,0.3930241,0.14900054
119,229.19922304153442,0.27938542,0.4075521,0.15121873,0.26924813,0.38918132,0.14931488
120,240.16572642326355,0.27906024,0.40685308,0.15126747,0.26881978,0.3886835,0.14895608
121,251.7806911468506,0.27879724,0.4065317,0.15106279,0.26905262,0.38890094,0.14920431
122,263.4493799209595,0.27869582,0.40631485,0.15107685,0.26896667,0.38897425,0.14895922
123,274.24815249443054,0.27849713,0.4059439,0.15105039,0.26906696,0.38907287,0.14906102
124,285.59567403793335,0.27864072,0.40649468,0.1507867,0.269081,0.38902617,0.1491358
125,297.1464788913727,0.27830446,0.405775,0.1508339,0.26892856,0.38893956,0.14891753
126,308.260764837265,0.27846506,0.4061392,0.15079093,0.26850837,0.38784963,0.14916706
127,319.54116201400757,0.27819973,0.40564302,0.15075639,0.26885647,0.3889565,0.1487565
128,331.1214601993561,0.27805984,0.40544415,0.15067554,0.26878473,0.38890326,0.1486662
129,342.5178587436676,0.27797636,0.40531057,0.15064216,0.26909226,0.39002883,0.14815575
130,354.1622357368469,0.27770025,0.40480387,0.15059662,0.2687205,0.3892896,0.14815141
131,365.82154870033264,0.2777263,0.4049403,0.15051235,0.26849866,0.38863498,0.14836234
132,376.78269934654236,0.2775588,0.4047526,0.15036502,0.26843995,0.3885453,0.14833458
133,388.25357365608215,0.2775691,0.40467107,0.15046708,0.2683457,0.38860232,0.14808914
134,399.7621579170227,0.2774558,0.40446058,0.150451,0.2680351,0.3879593,0.14811096
135,411.4460575580597,0.2769524,0.40355057,0.15035416,0.26842567,0.38848048,0.14837086
136,422.74601006507874,0.27712655,0.40387592,0.15037718,0.26805326,0.38762608,0.14848042
137,433.42861676216125,0.2770876,0.40390292,0.15027231,0.26801595,0.3878275,0.14820439
138,444.2464601993561,0.27688366,0.40349528,0.15027201,0.2676919,0.38741535,0.14796841
139,455.0677537918091,0.2767938,0.40340775,0.15017986,0.26804686,0.38794363,0.14815015
140,465.8464550971985,0.2764604,0.4026608,0.15026,0.26800573,0.3880229,0.14798856
141,477.5225341320038,0.2764147,0.40273,0.15009934,0.2678304,0.3877306,0.14793019
142,488.62580275535583,0.27633458,0.402645,0.1500241,0.26758105,0.38692325,0.14823884
143,499.7228181362152,0.27620482,0.40241712,0.14999257,0.2678245,0.38757533,0.1480737
144,510.3146593570709,0.276354,0.4026484,0.15005964,0.2681269,0.38808972,0.14816406
145,521.2812511920929,0.2761388,0.4021803,0.15009731,0.26764208,0.38754535,0.1477388
146,532.9249560832977,0.27615914,0.402381,0.14993727,0.2675743,0.3874228,0.1477258
147,544.4364776611328,0.2758079,0.4016482,0.14996763,0.2676608,0.38746628,0.14785533
148,555.9343547821045,0.27570966,0.4015125,0.14990677,0.26814896,0.38818634,0.1481116
149,567.4028785228729,0.27579635,0.40170008,0.14989267,0.2675749,0.3869766,0.14817317
150,578.9084775447845,0.2757409,0.40156075,0.14992103,0.26731834,0.3868421,0.14779451
151,590.416850566864,0.27535218,0.40086073,0.1498436,0.26769692,0.3877318,0.14766203
152,601.6995379924774,0.27545476,0.40104386,0.14986563,0.267411,0.38712195,0.14770001
153,613.3554146289825,0.27521718,0.40071785,0.14971648,0.26766104,0.38772747,0.14759465
154,625.0723769664764,0.275147,0.40047243,0.14982155,0.26708335,0.3863043,0.14786236
155,636.5267219543457,0.27511758,0.4004196,0.14981559,0.26672015,0.3854849,0.14795536
156,647.2551894187927,0.27499294,0.4001628,0.14982316,0.26763827,0.38727024,0.14800626
157,657.955011844635,0.27483302,0.3998868,0.14977923,0.2670259,0.3862869,0.14776483
158,668.6646611690521,0.27476585,0.3998226,0.14970912,0.26683652,0.38560796,0.14806512
159,679.3084318637848,0.27456337,0.39941162,0.14971513,0.2670945,0.386177,0.14801203
160,690.0874195098877,0.27458873,0.39950633,0.1496711,0.2668998,0.38624835,0.14755127
161,700.85573554039,0.27433807,0.39908046,0.14959563,0.26711142,0.3868438,0.14737909
162,711.8694150447845,0.2742968,0.39895764,0.14963596,0.26698107,0.38636306,0.14759907
163,722.5882978439331,0.2742183,0.3987767,0.14965989,0.26732206,0.38688415,0.14776002
164,733.2648253440857,0.2740006,0.39849764,0.14950356,0.26694277,0.38658264,0.1473029
165,743.869021654129,0.27413598,0.3986408,0.14963108,0.2670586,0.38654315,0.14757405
166,754.7282450199127,0.27410123,0.39864558,0.1495569,0.26708984,0.38661033,0.14756933
167,766.1547060012817,0.27377173,0.39797145,0.14957201,0.26648495,0.38515076,0.14781913
168,777.6717183589935,0.27374935,0.3980123,0.14948633,0.2665199,0.38531473,0.14772506
169,789.2978358268738,0.2736166,0.39778534,0.14944793,0.26605392,0.38497385,0.14713404
170,800.6258080005646,0.27361938,0.39781395,0.14942482,0.2665964,0.38503575,0.14815705
171,812.2007308006287,0.2732623,0.39698765,0.14953691,0.2668482,0.38576272,0.14793369
172,823.2209599018097,0.27323833,0.39693135,0.14954531,0.2667037,0.3859835,0.14742386
173,834.0891206264496,0.27326176,0.39693055,0.14959298,0.26618576,0.3847293,0.14764225
174,844.7955982685089,0.27322108,0.39684916,0.14959297,0.26668552,0.3854332,0.14793786
175,855.5679194927216,0.2733376,0.39723492,0.14944032,0.26570296,0.3838513,0.1475546
176,866.3360457420349,0.273108,0.39673412,0.1494819,0.26589197,0.3847103,0.14707363
177,877.931577205658,0.2730438,0.39656898,0.14951858,0.2659465,0.38416943,0.14772359
178,889.4381577968597,0.27280426,0.3961496,0.14945891,0.26600194,0.3847636,0.1472402
179,900.310632944107,0.27283907,0.39623892,0.14943919,0.2663629,0.38518363,0.14754216
180,911.2287595272064,0.272912,0.39629978,0.1495242,0.26544753,0.38348654,0.14740855
181,922.5007455348969,0.27267694,0.39604884,0.14930505,0.26615018,0.38498935,0.14731097
182,933.309152841568,0.2722565,0.39521945,0.14929354,0.26565862,0.38354215,0.14777511
183,944.3487288951874,0.27238977,0.39553756,0.14924198,0.26556188,0.38350075,0.14762303
184,955.1707866191864,0.27231282,0.39526498,0.14936064,0.26559156,0.38400692,0.14717624
185,966.2717826366425,0.2722369,0.3952251,0.14924872,0.26581123,0.3843088,0.14731367
186,977.8957533836365,0.272126,0.39498186,0.14927012,0.26496303,0.3829421,0.14698389
187,989.432400226593,0.2721238,0.39493218,0.1493155,0.26509732,0.38309374,0.14710093
188,1001.0995805263519,0.27201542,0.39474422,0.14928666,0.2650936,0.38284576,0.14734147
189,1012.3758482933044,0.27177137,0.39422128,0.14932145,0.26503497,0.38274583,0.14732409
