epoch,elapsed_time,training_loss,training_nn_loss,training_p_loss,validation_loss,validation_nn_loss,validation_p_loss
35,293.2417724132538,0.44234478,0.44234478,0.0,0.43834338,0.43834338,0.0
36,301.3471474647522,0.44246763,0.44246763,0.0,0.4376348,0.4376348,0.0
37,309.35947346687317,0.44214952,0.44214952,0.0,0.43761826,0.43761826,0.0
38,317.30056834220886,0.44161892,0.44161892,0.0,0.43639934,0.43639934,0.0
39,325.50602078437805,0.4416775,0.4416775,0.0,0.4383329,0.4383329,0.0
40,333.6786985397339,0.4410848,0.4410848,0.0,0.43448436,0.43448436,0.0
41,341.7716429233551,0.44086748,0.44086748,0.0,0.4377666,0.4377666,0.0
42,349.90027117729187,0.44072002,0.44072002,0.0,0.43210286,0.43210286,0.0
43,358.01097321510315,0.4411644,0.4411644,0.0,0.4344911,0.4344911,0.0
44,366.24555015563965,0.44083273,0.44083273,0.0,0.43459547,0.43459547,0.0
45,374.39954924583435,0.4401747,0.4401747,0.0,0.4340233,0.4340233,0.0
46,382.6009957790375,0.4400666,0.4400666,0.0,0.43298882,0.43298882,0.0
47,390.72441816329956,0.43993145,0.43993145,0.0,0.43356645,0.43356645,0.0
48,398.84618163108826,0.43990046,0.43990046,0.0,0.4344306,0.4344306,0.0
49,406.9920823574066,0.4389655,0.4389655,0.0,0.43600243,0.43600243,0.0
50,415.0765976905823,0.4388747,0.4388747,0.0,0.4338505,0.4338505,0.0
51,423.2491273880005,0.4391021,0.4391021,0.0,0.43452704,0.43452704,0.0
52,431.37103247642517,0.43929386,0.43929386,0.0,0.43141544,0.43141544,0.0
53,439.4946126937866,0.43864626,0.43864626,0.0,0.43476167,0.43476167,0.0
54,447.58957624435425,0.43827286,0.43827286,0.0,0.43006274,0.43006274,0.0
55,455.74258065223694,0.4369522,0.4369522,0.0,0.43266088,0.43266088,0.0
56,463.8644051551819,0.43717185,0.43717185,0.0,0.43412355,0.43412355,0.0
57,471.92874670028687,0.43778056,0.43778056,0.0,0.43390805,0.43390805,0.0
58,480.0070514678955,0.43756467,0.43756467,0.0,0.43255502,0.43255502,0.0
59,488.10997796058655,0.43658543,0.43658543,0.0,0.43104726,0.43104726,0.0
60,496.1893882751465,0.43630838,0.43630838,0.0,0.4335064,0.4335064,0.0
61,504.35551619529724,0.43694168,0.43694168,0.0,0.43147445,0.43147445,0.0
62,512.2941584587097,0.43639827,0.43639827,0.0,0.42959344,0.42959344,0.0
63,520.5238552093506,0.43592778,0.43592778,0.0,0.43074787,0.43074787,0.0
64,528.737416267395,0.4367101,0.4367101,0.0,0.42921972,0.42921972,0.0
65,536.8633818626404,0.43487117,0.43487117,0.0,0.43027574,0.43027574,0.0
66,545.0230195522308,0.4353745,0.4353745,0.0,0.43125194,0.43125194,0.0
67,553.1788001060486,0.43493205,0.43493205,0.0,0.42975608,0.42975608,0.0
68,561.4209566116333,0.4343142,0.4343142,0.0,0.42930362,0.42930362,0.0
69,569.4223227500916,0.43505174,0.43505174,0.0,0.42956015,0.42956015,0.0
70,577.5445559024811,0.43517497,0.43517497,0.0,0.43233398,0.43233398,0.0
71,585.6524493694305,0.435129,0.435129,0.0,0.4335522,0.4335522,0.0
72,593.7254462242126,0.4345318,0.4345318,0.0,0.43164745,0.43164745,0.0
73,601.9285957813263,0.43415868,0.43415868,0.0,0.4276091,0.4276091,0.0
74,609.8220114707947,0.43447584,0.43447584,0.0,0.4288092,0.4288092,0.0
75,617.9304132461548,0.43416372,0.43416372,0.0,0.4338358,0.4338358,0.0
76,626.0574533939362,0.4340405,0.4340405,0.0,0.43073815,0.43073815,0.0
77,634.2927622795105,0.43333358,0.43333358,0.0,0.42919225,0.42919225,0.0
78,642.3500833511353,0.43473834,0.43473834,0.0,0.431746,0.431746,0.0
79,650.5631461143494,0.43363023,0.43363023,0.0,0.42491758,0.42491758,0.0
80,658.572075843811,0.43257275,0.43257275,0.0,0.42913115,0.42913115,0.0
81,665.9530413150787,0.43294054,0.43294054,0.0,0.42811045,0.42811045,0.0
82,673.9939634799957,0.43246698,0.43246698,0.0,0.42564645,0.42564645,0.0
83,681.9637942314148,0.43273443,0.43273443,0.0,0.43152273,0.43152273,0.0
84,689.9344639778137,0.4328774,0.4328774,0.0,0.42719364,0.42719364,0.0
85,698.2683806419373,0.4333108,0.4333108,0.0,0.4292761,0.4292761,0.0
86,706.386067867279,0.4320803,0.4320803,0.0,0.42519364,0.42519364,0.0
87,714.4856398105621,0.43163168,0.43163168,0.0,0.42697746,0.42697746,0.0
88,722.6081182956696,0.43266267,0.43266267,0.0,0.43017006,0.43017006,0.0
89,730.6613848209381,0.4330858,0.4330858,0.0,0.4292414,0.4292414,0.0
90,738.7888040542603,0.43089768,0.43089768,0.0,0.42467332,0.42467332,0.0
91,746.951776266098,0.43221408,0.43221408,0.0,0.4256386,0.4256386,0.0
92,755.0814304351807,0.4319281,0.4319281,0.0,0.42602977,0.42602977,0.0
93,763.2567267417908,0.43122873,0.43122873,0.0,0.43013602,0.43013602,0.0
94,771.5744514465332,0.43142402,0.43142402,0.0,0.42683125,0.42683125,0.0
95,779.7197964191437,0.4319606,0.4319606,0.0,0.42554215,0.42554215,0.0
96,787.7574453353882,0.4313125,0.4313125,0.0,0.42692685,0.42692685,0.0
97,795.7848746776581,0.43048966,0.43048966,0.0,0.42888254,0.42888254,0.0
98,803.9742267131805,0.4305427,0.4305427,0.0,0.43023083,0.43023083,0.0
99,812.137455701828,0.4309011,0.4309011,0.0,0.4242451,0.4242451,0.0
100,820.2376964092255,0.4302013,0.4302013,0.0,0.42538878,0.42538878,0.0
101,828.4430465698242,0.429708,0.429708,0.0,0.42553473,0.42553473,0.0
102,836.5722723007202,0.43055445,0.43055445,0.0,0.4264781,0.4264781,0.0
103,844.7522602081299,0.4304529,0.4304529,0.0,0.42505673,0.42505673,0.0
104,852.9064571857452,0.4312559,0.4312559,0.0,0.42482418,0.42482418,0.0
105,860.9480648040771,0.43018126,0.43018126,0.0,0.4245492,0.4245492,0.0
106,869.0912671089172,0.43021297,0.43021297,0.0,0.42338595,0.42338595,0.0
107,877.2968680858612,0.43027085,0.43027085,0.0,0.42228535,0.42228535,0.0
108,885.5683979988098,0.43002033,0.43002033,0.0,0.42413068,0.42413068,0.0
109,893.7384939193726,0.4298946,0.4298946,0.0,0.42479655,0.42479655,0.0
110,901.8681192398071,0.43079275,0.43079275,0.0,0.42406157,0.42406157,0.0
111,909.8985841274261,0.42963865,0.42963865,0.0,0.42571914,0.42571914,0.0
112,918.074506521225,0.42992684,0.42992684,0.0,0.42368352,0.42368352,0.0
113,926.2015905380249,0.429543,0.429543,0.0,0.42750013,0.42750013,0.0
114,934.2869322299957,0.42982084,0.42982084,0.0,0.42232358,0.42232358,0.0
115,942.4081695079803,0.4291845,0.4291845,0.0,0.42259562,0.42259562,0.0
116,950.4331629276276,0.42819172,0.42819172,0.0,0.4245404,0.4245404,0.0
117,958.6363637447357,0.42881095,0.42881095,0.0,0.42522305,0.42522305,0.0
118,966.6425178050995,0.4292424,0.4292424,0.0,0.4258396,0.4258396,0.0
119,974.7968237400055,0.42855,0.42855,0.0,0.42742342,0.42742342,0.0
120,983.0785622596741,0.42952952,0.42952952,0.0,0.4223867,0.4223867,0.0
121,991.247189283371,0.4294326,0.4294326,0.0,0.42698258,0.42698258,0.0
122,999.3935105800629,0.4289559,0.4289559,0.0,0.42580834,0.42580834,0.0
123,1007.4783489704132,0.42798695,0.42798695,0.0,0.42531633,0.42531633,0.0
124,1015.695732831955,0.42815882,0.42815882,0.0,0.42204285,0.42204285,0.0
125,1023.7646427154541,0.4275856,0.4275856,0.0,0.4282867,0.4282867,0.0
126,1031.9817962646484,0.42825758,0.42825758,0.0,0.4257095,0.4257095,0.0
127,1040.0764977931976,0.42810595,0.42810595,0.0,0.42488542,0.42488542,0.0
128,1048.1720516681671,0.427349,0.427349,0.0,0.42521873,0.42521873,0.0
129,1056.3727414608002,0.42801312,0.42801312,0.0,0.42389327,0.42389327,0.0
130,1064.6085028648376,0.4282714,0.4282714,0.0,0.4223574,0.4223574,0.0
131,1072.7311234474182,0.42756027,0.42756027,0.0,0.42392105,0.42392105,0.0
132,1080.9155895709991,0.42718413,0.42718413,0.0,0.42316836,0.42316836,0.0
133,1089.06698012352,0.42758507,0.42758507,0.0,0.42950958,0.42950958,0.0
134,1097.2713050842285,0.42777133,0.42777133,0.0,0.42335415,0.42335415,0.0
135,1105.3621542453766,0.42669997,0.42669997,0.0,0.42639762,0.42639762,0.0
136,1113.44753074646,0.4269969,0.4269969,0.0,0.42521876,0.42521876,0.0
137,1121.5414695739746,0.4264024,0.4264024,0.0,0.42362806,0.42362806,0.0
138,1129.5742831230164,0.42716467,0.42716467,0.0,0.4255895,0.4255895,0.0
139,1137.5434792041779,0.42674977,0.42674977,0.0,0.4276701,0.4276701,0.0
140,1145.3934133052826,0.42645574,0.42645574,0.0,0.42460763,0.42460763,0.0
141,1153.4623486995697,0.42666882,0.42666882,0.0,0.42348194,0.42348194,0.0
142,1161.6754386425018,0.4263712,0.4263712,0.0,0.42706728,0.42706728,0.0
143,1169.712599992752,0.42613554,0.42613554,0.0,0.4220848,0.4220848,0.0
144,1178.0807945728302,0.4252478,0.4252478,0.0,0.42339998,0.42339998,0.0
145,1186.3123333454132,0.42653853,0.42653853,0.0,0.42168286,0.42168286,0.0
146,1194.4446408748627,0.42576075,0.42576075,0.0,0.42309374,0.42309374,0.0
147,1202.646407842636,0.4264022,0.4264022,0.0,0.42177057,0.42177057,0.0
148,1210.7864019870758,0.4261662,0.4261662,0.0,0.42264047,0.42264047,0.0
149,1218.8520698547363,0.42568737,0.42568737,0.0,0.4231351,0.4231351,0.0
150,1226.9605622291565,0.4248197,0.4248197,0.0,0.42483658,0.42483658,0.0
151,1235.0888559818268,0.4244517,0.4244517,0.0,0.42331648,0.42331648,0.0
152,1243.3378536701202,0.4253885,0.4253885,0.0,0.4232152,0.4232152,0.0
153,1251.5367484092712,0.42508197,0.42508197,0.0,0.42493564,0.42493564,0.0
154,1259.7347869873047,0.42546824,0.42546824,0.0,0.42371893,0.42371893,0.0
155,1267.8417994976044,0.42479134,0.42479134,0.0,0.42279598,0.42279598,0.0
156,1275.8706064224243,0.42415166,0.42415166,0.0,0.42330283,0.42330283,0.0
157,1283.9323794841766,0.4253856,0.4253856,0.0,0.4242583,0.4242583,0.0
158,1292.12451171875,0.42500722,0.42500722,0.0,0.42559248,0.42559248,0.0
159,1300.1783158779144,0.42515373,0.42515373,0.0,0.42337108,0.42337108,0.0
160,1308.3104448318481,0.4260282,0.4260282,0.0,0.42106304,0.42106304,0.0
161,1316.3844742774963,0.42461953,0.42461953,0.0,0.42343315,0.42343315,0.0
162,1324.3972115516663,0.42557007,0.42557007,0.0,0.42426392,0.42426392,0.0
163,1332.5334753990173,0.4247786,0.4247786,0.0,0.42294848,0.42294848,0.0
164,1340.6771428585052,0.42442843,0.42442843,0.0,0.42105442,0.42105442,0.0
165,1348.8258600234985,0.42493343,0.42493343,0.0,0.4233954,0.4233954,0.0
166,1356.83558511734,0.4249404,0.4249404,0.0,0.42575127,0.42575127,0.0
167,1364.9517242908478,0.4249227,0.4249227,0.0,0.4218211,0.4218211,0.0
168,1373.0268824100494,0.42354405,0.42354405,0.0,0.42193064,0.42193064,0.0
169,1381.246908903122,0.42411926,0.42411926,0.0,0.4220326,0.4220326,0.0
170,1389.3553733825684,0.42389956,0.42389956,0.0,0.42364153,0.42364153,0.0
171,1397.5758755207062,0.4243117,0.4243117,0.0,0.4224903,0.4224903,0.0
172,1405.6360137462616,0.42437708,0.42437708,0.0,0.42492688,0.42492688,0.0
173,1413.7887780666351,0.4241941,0.4241941,0.0,0.42372382,0.42372382,0.0
174,1421.8558526039124,0.4242055,0.4242055,0.0,0.42284712,0.42284712,0.0
175,1430.0947709083557,0.4247628,0.4247628,0.0,0.42379418,0.42379418,0.0
176,1438.1903631687164,0.4244727,0.4244727,0.0,0.42156872,0.42156872,0.0
177,1446.253566980362,0.42346263,0.42346263,0.0,0.4208218,0.4208218,0.0
178,1454.1758697032928,0.42407328,0.42407328,0.0,0.42144096,0.42144096,0.0
179,1462.3774802684784,0.42390674,0.42390674,0.0,0.42131108,0.42131108,0.0
180,1470.5295279026031,0.42363715,0.42363715,0.0,0.4208187,0.4208187,0.0
181,1478.5982689857483,0.4230291,0.4230291,0.0,0.42008018,0.42008018,0.0
182,1486.7115232944489,0.4240591,0.4240591,0.0,0.42127913,0.42127913,0.0
183,1494.8185684680939,0.42295468,0.42295468,0.0,0.41915852,0.41915852,0.0
184,1502.812923669815,0.42365167,0.42365167,0.0,0.4194179,0.4194179,0.0
185,1510.8063580989838,0.42406863,0.42406863,0.0,0.42328423,0.42328423,0.0
186,1518.8940196037292,0.42253506,0.42253506,0.0,0.42011243,0.42011243,0.0
187,1526.9359633922577,0.42219093,0.42219093,0.0,0.4204623,0.4204623,0.0
188,1535.0051536560059,0.42331374,0.42331374,0.0,0.4212134,0.4212134,0.0
189,1543.0013558864594,0.4237428,0.4237428,0.0,0.42287832,0.42287832,0.0
190,1551.0554313659668,0.4230908,0.4230908,0.0,0.42002904,0.42002904,0.0
191,1559.1758072376251,0.42228281,0.42228281,0.0,0.41997603,0.41997603,0.0
192,1567.3610215187073,0.4233406,0.4233406,0.0,0.41979766,0.41979766,0.0
193,1575.4028499126434,0.42257416,0.42257416,0.0,0.42492637,0.42492637,0.0
194,1583.5719482898712,0.42238525,0.42238525,0.0,0.4196943,0.4196943,0.0
195,1591.643180847168,0.42257276,0.42257276,0.0,0.42052144,0.42052144,0.0
196,1599.7304546833038,0.42273545,0.42273545,0.0,0.42097908,0.42097908,0.0
197,1607.8507645130157,0.4228433,0.4228433,0.0,0.42314166,0.42314166,0.0
198,1616.0403907299042,0.42278647,0.42278647,0.0,0.42190868,0.42190868,0.0
199,1624.2123291492462,0.42226326,0.42226326,0.0,0.41768748,0.41768748,0.0
200,12.193068742752075,0.2920217,0.42321867,0.16082478,0.2841465,0.41116786,0.15712513
201,24.37124228477478,0.28991538,0.42103153,0.15879923,0.28316784,0.40879333,0.15754235
202,36.525068521499634,0.28958058,0.42102715,0.15813403,0.28558046,0.4110868,0.16007417
203,49.03024649620056,0.28932875,0.42100808,0.15764943,0.28429776,0.4117061,0.15688944
204,61.434869050979614,0.2895106,0.42063266,0.15838856,0.2849782,0.41051072,0.15944569
205,73.4063024520874,0.28935,0.4205724,0.1581276,0.28352588,0.41144055,0.15561123
206,85.8225908279419,0.28916502,0.42068243,0.15764761,0.28339586,0.41016227,0.15662947
207,98.15255212783813,0.28880155,0.4208507,0.15675244,0.28512567,0.41122335,0.15902795
208,110.3283839225769,0.28918165,0.421293,0.15707035,0.2852919,0.41065842,0.15992546
209,122.59390234947205,0.2890222,0.42095613,0.15708828,0.2867749,0.41333264,0.16021718
210,134.64502120018005,0.2891667,0.4215799,0.15675347,0.28628308,0.41351342,0.15905274
211,146.9780457019806,0.28948602,0.42228115,0.15669093,0.28446728,0.41298348,0.15595108
212,159.3220317363739,0.28911933,0.42192897,0.15630972,0.28511125,0.41203505,0.1581874
213,171.63002371788025,0.2894237,0.42194197,0.15690541,0.286426,0.4168494,0.1560026
214,183.96363615989685,0.28912744,0.421697,0.15655789,0.28573218,0.41589344,0.15557092
215,196.06236720085144,0.2893849,0.4218493,0.15692046,0.28534567,0.41640216,0.15428919
216,208.4707362651825,0.28923982,0.42196324,0.1565164,0.28399724,0.4127396,0.15525486
217,220.71453070640564,0.28958094,0.42251074,0.15665114,0.28512633,0.41145247,0.15880015
218,233.0058627128601,0.29009822,0.4219715,0.15822497,0.28597084,0.41284287,0.15909876
219,245.24109411239624,0.28980467,0.4223964,0.15721297,0.28599563,0.41584444,0.1561468
220,257.50076603889465,0.2896688,0.42249924,0.15683836,0.28773296,0.41670734,0.15875855
221,269.73031187057495,0.2896935,0.4227901,0.15659691,0.28428707,0.4135486,0.15502557
222,282.0505771636963,0.28963214,0.4231112,0.1561531,0.2873487,0.41581443,0.15888292
223,294.34183382987976,0.29004183,0.4231754,0.15690835,0.28420913,0.4131537,0.15526459
224,306.5185055732727,0.28926846,0.4223581,0.15617883,0.28661007,0.41391307,0.15930706
225,318.711140871048,0.28964174,0.42306334,0.15622011,0.2876197,0.42017013,0.15506925
226,331.02423191070557,0.29014647,0.42379713,0.15649578,0.28811014,0.41723487,0.15898538
227,343.06979870796204,0.28968614,0.42303276,0.15633947,0.28751254,0.41930062,0.15572445
228,355.49005150794983,0.28959686,0.42356282,0.15563089,0.28736588,0.41640806,0.1583237
229,367.84413599967957,0.28979594,0.42325437,0.15633753,0.28794277,0.41729587,0.15858966
230,380.0906205177307,0.28977132,0.42263415,0.15690845,0.28455916,0.4145191,0.15459925
231,392.16212129592896,0.2899929,0.42359614,0.15638968,0.2841754,0.41331792,0.15503287
232,404.1878650188446,0.2893334,0.42245877,0.15620798,0.2854288,0.4157474,0.15511015
233,416.6585350036621,0.28953776,0.42276388,0.15631163,0.28607824,0.4174013,0.15475515
234,429.0697638988495,0.28964645,0.42331928,0.15597364,0.28591573,0.41306308,0.15876839
235,440.9564301967621,0.29000646,0.42332017,0.1566928,0.28708208,0.4185136,0.15565051
236,453.18699073791504,0.28963476,0.42342484,0.1558447,0.28936556,0.42076245,0.15796864
237,465.5081627368927,0.29011118,0.42434594,0.15587641,0.28776312,0.41675034,0.15877593
238,477.90128684043884,0.29023856,0.4242562,0.15622093,0.28494498,0.4153049,0.1545851
239,489.83620524406433,0.28977963,0.42367738,0.15588191,0.28685832,0.41877317,0.15494351
240,502.0020172595978,0.2901187,0.42415655,0.15608081,0.2870285,0.41578034,0.15827666
241,514.1925518512726,0.28961736,0.4234311,0.15580362,0.2857897,0.41398764,0.15759172
242,526.5632183551788,0.29043853,0.4234745,0.15740253,0.28625244,0.41713405,0.15537086
243,538.8547081947327,0.28993267,0.42417538,0.15568995,0.28937566,0.4194919,0.15925938
244,550.6733982563019,0.29013202,0.42424622,0.15601781,0.28684905,0.41920522,0.15449291
245,562.923436164856,0.28995717,0.4243737,0.15554062,0.28751424,0.42028862,0.15473989
246,575.1866669654846,0.2899386,0.4238431,0.15603408,0.2883441,0.41830173,0.15838642
247,587.3179187774658,0.2898987,0.42411414,0.15568325,0.28680247,0.41944495,0.15415995
248,599.4019651412964,0.2902174,0.42399246,0.15644237,0.28703558,0.41920435,0.15486678
249,611.5409984588623,0.2898929,0.4239238,0.155862,0.28617427,0.4182167,0.15413183
250,623.7062232494354,0.28971213,0.42329523,0.15612906,0.2869597,0.41867563,0.15524378
251,636.0889828205109,0.29038417,0.42452112,0.1562472,0.28537852,0.41632468,0.15443227
252,648.2544071674347,0.28966746,0.42391467,0.15542027,0.28577977,0.41673362,0.15482596
253,660.4298160076141,0.28992394,0.42423105,0.15561682,0.28759503,0.42052507,0.15466496
254,673.002738237381,0.28972152,0.4238181,0.1556249,0.28727776,0.4200343,0.15452117
255,685.2750842571259,0.29025835,0.42482805,0.15568858,0.28863317,0.42212242,0.15514396
256,697.4575729370117,0.29012242,0.42491204,0.15533283,0.28710598,0.41934034,0.15487158
257,709.3737649917603,0.28986287,0.42391664,0.15580907,0.28819463,0.41901064,0.15737864
258,721.7018418312073,0.28977925,0.4243942,0.1551643,0.28751898,0.4199126,0.15512541
259,734.1814320087433,0.28971902,0.42363492,0.1558031,0.2878524,0.41706437,0.15864049
260,746.5062127113342,0.2905411,0.4243872,0.15669505,0.2877093,0.4215665,0.1538521
261,758.8967978954315,0.29017994,0.42422897,0.15613094,0.29103076,0.4237935,0.158268
262,770.9863882064819,0.28990555,0.42443132,0.1553798,0.28729832,0.4167686,0.15782803
263,783.3027861118317,0.28991407,0.42373282,0.15609534,0.28881484,0.41996834,0.1576613
264,795.7380127906799,0.29026014,0.42434952,0.15617073,0.2857076,0.41708922,0.15432596
265,808.0229504108429,0.290414,0.4235242,0.1573038,0.2909451,0.42305613,0.15883406
266,820.2289516925812,0.2900888,0.42355433,0.15662326,0.28773227,0.42184478,0.15361974
267,832.5846598148346,0.28964224,0.42356417,0.15572035,0.2876638,0.41800222,0.15732539
268,844.9918391704559,0.2896049,0.42338923,0.15582056,0.28689054,0.41943032,0.15435076
269,857.1292433738708,0.29043728,0.4238462,0.15702833,0.28608495,0.41822302,0.15394692
270,869.0255258083344,0.28981107,0.42400223,0.15561986,0.28743052,0.41997278,0.15488827
271,881.3903954029083,0.29046863,0.42400613,0.15693113,0.28756595,0.41703945,0.15809247
272,893.7028675079346,0.29031688,0.42432636,0.1563074,0.28634098,0.41839632,0.15428567
273,905.8921773433685,0.28956968,0.42295036,0.15618896,0.28780347,0.4177479,0.157859
274,917.7950222492218,0.28997964,0.4242371,0.1557222,0.28583002,0.41710502,0.15455508
275,929.9182629585266,0.28998238,0.4245895,0.15537527,0.28858367,0.42293173,0.15423563
276,942.2896778583527,0.2903626,0.42430842,0.15641677,0.29040772,0.42163563,0.15917978
277,954.5081906318665,0.2899183,0.42281044,0.1570262,0.2886309,0.42259517,0.15466663
278,966.6470215320587,0.28982973,0.42310527,0.15655422,0.28819898,0.418811,0.15758693
279,979.0643417835236,0.28987908,0.42415446,0.15560369,0.28516212,0.41602063,0.15430363
280,991.3225619792938,0.28981805,0.42303884,0.15659723,0.28775626,0.417956,0.15755656
281,1003.5665307044983,0.289663,0.42365327,0.15567267,0.2887671,0.41941032,0.15812385
282,1015.9128029346466,0.28930414,0.42292905,0.15567923,0.28618154,0.41843933,0.15392378
283,1028.261977672577,0.28949988,0.42311996,0.15587983,0.28653723,0.41829738,0.154777
284,1040.4571542739868,0.28962222,0.42397016,0.15527427,0.28884917,0.42193854,0.15575978
285,1052.9878566265106,0.28933543,0.42324874,0.15542218,0.2863477,0.41780096,0.15489438
286,1065.425844669342,0.28940865,0.42291245,0.15590489,0.2883568,0.41927058,0.15744308
287,1078.0302519798279,0.28978622,0.42335373,0.15621872,0.2896405,0.42184055,0.15744045
288,1090.2928428649902,0.28986824,0.42320752,0.15652888,0.28841418,0.41916382,0.15766451
289,1102.8362085819244,0.28933784,0.42289227,0.15578339,0.286582,0.4190302,0.15413377
290,1115.2029263973236,0.28964067,0.42347568,0.15580566,0.28659102,0.41913426,0.15404782
291,1128.570909023285,0.28988707,0.4236734,0.15610069,0.28618264,0.41794944,0.15441585
292,1141.1078581809998,0.28971514,0.42438143,0.15504885,0.2856142,0.41705298,0.15417537
293,1153.457282781601,0.28914133,0.42307046,0.15521222,0.28567973,0.4179635,0.15339594
294,1165.9417779445648,0.28920305,0.42333156,0.15507454,0.2879123,0.41738755,0.1584371
295,1178.2466423511505,0.28912228,0.42253056,0.155714,0.2882577,0.41746503,0.15905035
296,1190.6006150245667,0.28939334,0.4227789,0.15600777,0.2867695,0.41627264,0.15726635
297,1203.147644519806,0.28921798,0.42288396,0.15555203,0.28588712,0.41744956,0.1543247
298,1215.4519028663635,0.2894537,0.42344734,0.15546006,0.2899438,0.42458868,0.15529895
299,1227.6687150001526,0.28990558,0.4236279,0.15618324,0.28722093,0.4196816,0.15476027
300,1239.916212797165,0.28943527,0.42327607,0.15559451,0.2888241,0.41967562,0.15797259
301,1252.4531536102295,0.28944948,0.42285144,0.1560475,0.2872559,0.41690505,0.15760681
302,1264.5840027332306,0.28888875,0.42271486,0.15506268,0.28730214,0.42068392,0.15392035
303,1276.8847026824951,0.28945544,0.42356876,0.15534213,0.28714097,0.41734183,0.1569401
304,1289.1276841163635,0.29015738,0.42373943,0.15657535,0.2884689,0.4231751,0.15376267
305,1301.2677969932556,0.28851172,0.4218952,0.15512823,0.2858625,0.4169963,0.15472865
306,1313.6362764835358,0.28963715,0.42275798,0.15651634,0.287087,0.4162863,0.15788768
307,1325.9744582176208,0.28916824,0.42239046,0.15594593,0.28754753,0.41996118,0.15513384
308,1338.3206942081451,0.2903015,0.42366207,0.156941,0.28656167,0.41589826,0.15722504
309,1350.7084493637085,0.28930503,0.4225471,0.15606299,0.28880584,0.42237133,0.15524031
310,1363.0815858840942,0.28928602,0.42260754,0.1559645,0.28643954,0.41900185,0.15387726
311,1375.2747583389282,0.28968263,0.4236088,0.15575644,0.28736806,0.41978368,0.1549525
312,1387.6099562644958,0.28933048,0.42243266,0.15622824,0.28627875,0.41810906,0.15444845
313,1399.7732756137848,0.28929597,0.42197976,0.15661222,0.28773415,0.41837478,0.15709352
314,1411.9191510677338,0.28908604,0.42208374,0.15608832,0.28653568,0.4187534,0.15431798
315,1423.906014919281,0.28909284,0.42230594,0.1558797,0.2877135,0.41998404,0.15544298
316,1435.7452580928802,0.28871542,0.42217118,0.15525968,0.28629583,0.41862756,0.15396413
317,1447.8244619369507,0.2891968,0.4227667,0.15562691,0.2866347,0.41933644,0.15393299
