epoch,elapsed_time,training_nn_loss,validation_nn_loss,training_p_loss,validation_p_loss,training_loss,validation_loss
0,7.3945958614349365,0.7049471,0.6923068,0.0,0.0,0.7049471,0.6923068
1,15.803443670272827,0.6333251,0.6231412,0.0,0.0,0.6333251,0.6231412
2,24.036054611206055,0.5657983,0.54951674,0.0,0.0,0.5657983,0.54951674
3,31.899707555770874,0.5334786,0.5095846,0.0,0.0,0.5334786,0.5095846
4,39.53493094444275,0.5081561,0.4852743,0.0,0.0,0.5081561,0.4852743
5,47.3636634349823,0.49309942,0.4745774,0.0,0.0,0.49309942,0.4745774
6,55.551395893096924,0.48217255,0.4691825,0.0,0.0,0.48217255,0.4691825
7,63.90231251716614,0.47873208,0.46426457,0.0,0.0,0.47873208,0.46426457
8,71.97750949859619,0.47903317,0.45929497,0.0,0.0,0.47903317,0.45929497
9,79.82950520515442,0.47364917,0.45642218,0.0,0.0,0.47364917,0.45642218
10,87.41057085990906,0.47330427,0.4538792,0.0,0.0,0.47330427,0.4538792
11,95.77537989616394,0.46903065,0.45292968,0.0,0.0,0.46903065,0.45292968
12,103.97350287437439,0.4749131,0.45015326,0.0,0.0,0.4749131,0.45015326
13,111.90418934822083,0.46321356,0.4473278,0.0,0.0,0.46321356,0.4473278
14,119.56140089035034,0.45834136,0.44757396,0.0,0.0,0.45834136,0.44757396
15,127.29083728790283,0.45693356,0.4457674,0.0,0.0,0.45693356,0.4457674
16,134.99613881111145,0.45633242,0.4437119,0.0,0.0,0.45633242,0.4437119
17,142.70547485351562,0.45488772,0.44061375,0.0,0.0,0.45488772,0.44061375
18,150.3685064315796,0.450614,0.4403267,0.0,0.0,0.450614,0.4403267
19,158.74047708511353,0.4502294,0.44086248,0.0,0.0,0.4502294,0.44086248
20,166.99648690223694,0.4528055,0.43663722,0.0,0.0,0.4528055,0.43663722
21,174.8757128715515,0.4520647,0.4354645,0.0,0.0,0.4520647,0.4354645
22,182.60457158088684,0.45103833,0.43674147,0.0,0.0,0.45103833,0.43674147
23,190.96378469467163,0.44746205,0.43248928,0.0,0.0,0.44746205,0.43248928
24,198.7759985923767,0.45432273,0.4318763,0.0,0.0,0.45432273,0.4318763
25,207.12526273727417,0.44289085,0.4301402,0.0,0.0,0.44289085,0.4301402
26,214.88045597076416,0.44631907,0.42939433,0.0,0.0,0.44631907,0.42939433
27,223.20507645606995,0.43917736,0.4293564,0.0,0.0,0.43917736,0.4293564
28,231.45646977424622,0.44012672,0.42869723,0.0,0.0,0.44012672,0.42869723
29,239.77809596061707,0.44216558,0.42683762,0.0,0.0,0.44216558,0.42683762
30,247.56933093070984,0.43724003,0.42639878,0.0,0.0,0.43724003,0.42639878
31,255.3570578098297,0.4453037,0.42502892,0.0,0.0,0.4453037,0.42502892
32,263.0375645160675,0.4434914,0.42452908,0.0,0.0,0.4434914,0.42452908
33,271.3548140525818,0.43866724,0.42250228,0.0,0.0,0.43866724,0.42250228
34,279.5294053554535,0.4332384,0.42263892,0.0,0.0,0.4332384,0.42263892
35,287.86583375930786,0.44343355,0.42035154,0.0,0.0,0.44343355,0.42035154
36,295.73249101638794,0.44313243,0.42223984,0.0,0.0,0.44313243,0.42223984
37,303.5296697616577,0.43660095,0.4191593,0.0,0.0,0.43660095,0.4191593
38,311.76455664634705,0.43205723,0.4193342,0.0,0.0,0.43205723,0.4193342
39,320.1366946697235,0.4313946,0.4188066,0.0,0.0,0.4313946,0.4188066
40,327.920458316803,0.42671844,0.4168931,0.0,0.0,0.42671844,0.4168931
41,336.2381248474121,0.43825734,0.42212254,0.0,0.0,0.43825734,0.42212254
42,344.5276792049408,0.43202156,0.41721904,0.0,0.0,0.43202156,0.41721904
