epoch,elapsed_time,training_nn_loss,validation_nn_loss,training_p_loss,validation_p_loss,training_loss,validation_loss
0,6.69835090637207,0.56527907,0.551994,0.0,0.0,0.56527907,0.551994
1,13.772772312164307,0.4909381,0.4708824,0.0,0.0,0.4909381,0.4708824
2,20.33709406852722,0.4614266,0.4500287,0.0,0.0,0.4614266,0.4500287
3,27.148144721984863,0.45759684,0.4390776,0.0,0.0,0.45759684,0.4390776
4,33.930784940719604,0.44055754,0.4333051,0.0,0.0,0.44055754,0.4333051
5,40.76628303527832,0.44555274,0.43030304,0.0,0.0,0.44555274,0.43030304
6,48.122557163238525,0.43895036,0.42675543,0.0,0.0,0.43895036,0.42675543
7,55.43829083442688,0.43143275,0.42331827,0.0,0.0,0.43143275,0.42331827
8,62.34314274787903,0.43067804,0.42061275,0.0,0.0,0.43067804,0.42061275
9,69.16426348686218,0.4322645,0.41975263,0.0,0.0,0.4322645,0.41975263
10,76.55963110923767,0.4299415,0.41528618,0.0,0.0,0.4299415,0.41528618
11,83.89470863342285,0.43355396,0.4149612,0.0,0.0,0.43355396,0.4149612
12,91.27353096008301,0.42565185,0.41585997,0.0,0.0,0.42565185,0.41585997
13,98.17944264411926,0.42923534,0.41400313,0.0,0.0,0.42923534,0.41400313
14,105.60565161705017,0.421881,0.41087756,0.0,0.0,0.421881,0.41087756
15,112.4833288192749,0.41938853,0.41151604,0.0,0.0,0.41938853,0.41151604
16,119.31139731407166,0.42610857,0.40968782,0.0,0.0,0.42610857,0.40968782
17,126.58185720443726,0.42313313,0.4065366,0.0,0.0,0.42313313,0.4065366
18,133.83910274505615,0.4260495,0.40508538,0.0,0.0,0.4260495,0.40508538
19,141.08410143852234,0.41779107,0.40478042,0.0,0.0,0.41779107,0.40478042
20,148.4475438594818,0.41314143,0.40432316,0.0,0.0,0.41314143,0.40432316
21,155.36208415031433,0.41910413,0.4045142,0.0,0.0,0.41910413,0.4045142
22,162.78520464897156,0.42160806,0.40253088,0.0,0.0,0.42160806,0.40253088
23,169.69777607917786,0.41621432,0.40132007,0.0,0.0,0.41621432,0.40132007
24,177.0788688659668,0.4161221,0.4003827,0.0,0.0,0.4161221,0.4003827
25,183.9552493095398,0.41218492,0.4000675,0.0,0.0,0.41218492,0.4000675
26,191.35696053504944,0.40917587,0.402816,0.0,0.0,0.40917587,0.402816
27,198.4004943370819,0.40965733,0.40106642,0.0,0.0,0.40965733,0.40106642
28,205.8930971622467,0.42254955,0.40187883,0.0,0.0,0.42254955,0.40187883
29,212.91037487983704,0.40598473,0.39753637,0.0,0.0,0.40598473,0.39753637
30,219.90700006484985,0.41532466,0.39984426,0.0,0.0,0.41532466,0.39984426
31,226.90313267707825,0.40658438,0.39647835,0.0,0.0,0.40658438,0.39647835
