epoch,elapsed_time,training_nn_loss,validation_nn_loss,training_p_loss,validation_p_loss,training_loss,validation_loss
0,6.231397390365601,0.5738923,0.5696227,0.0,0.0,0.5738923,0.5696227
1,13.173953294754028,0.5111783,0.4912149,0.0,0.0,0.5111783,0.4912149
2,20.077215433120728,0.48549795,0.4706132,0.0,0.0,0.48549795,0.4706132
3,26.550554275512695,0.485316,0.46149972,0.0,0.0,0.485316,0.46149972
4,33.44203448295593,0.47739628,0.4559742,0.0,0.0,0.47739628,0.4559742
5,39.89258170127869,0.45935717,0.45246547,0.0,0.0,0.45935717,0.45246547
6,46.71714162826538,0.46253404,0.44830644,0.0,0.0,0.46253404,0.44830644
7,53.634766817092896,0.45802212,0.44583827,0.0,0.0,0.45802212,0.44583827
8,60.52617120742798,0.44708037,0.44260347,0.0,0.0,0.44708037,0.44260347
9,67.01212668418884,0.4460771,0.4400916,0.0,0.0,0.4460771,0.4400916
10,73.35643267631531,0.4475531,0.43655372,0.0,0.0,0.4475531,0.43655372
11,79.9358217716217,0.44622883,0.43302312,0.0,0.0,0.44622883,0.43302312
12,86.63499879837036,0.44277853,0.43136302,0.0,0.0,0.44277853,0.43136302
13,93.88751149177551,0.44536728,0.43009153,0.0,0.0,0.44536728,0.43009153
14,101.17352247238159,0.4391535,0.42923227,0.0,0.0,0.4391535,0.42923227
15,108.41974115371704,0.44767666,0.43051305,0.0,0.0,0.44767666,0.43051305
16,115.29469060897827,0.43872985,0.4268642,0.0,0.0,0.43872985,0.4268642
17,122.5585777759552,0.44207162,0.42662042,0.0,0.0,0.44207162,0.42662042
18,129.4518175125122,0.4410966,0.42317536,0.0,0.0,0.4410966,0.42317536
19,136.74906086921692,0.4356539,0.42179978,0.0,0.0,0.4356539,0.42179978
20,143.99205231666565,0.43569252,0.4212946,0.0,0.0,0.43569252,0.4212946
21,151.23138093948364,0.4288083,0.42599726,0.0,0.0,0.4288083,0.42599726
22,158.48757243156433,0.4302571,0.42040417,0.0,0.0,0.4302571,0.42040417
23,165.36762762069702,0.4259639,0.4176558,0.0,0.0,0.4259639,0.4176558
24,172.62763214111328,0.42941275,0.41491455,0.0,0.0,0.42941275,0.41491455
25,179.87674355506897,0.42537823,0.4151401,0.0,0.0,0.42537823,0.4151401
26,186.67541933059692,0.4256292,0.4155294,0.0,0.0,0.4256292,0.4155294
27,193.8939507007599,0.42389527,0.4130928,0.0,0.0,0.42389527,0.4130928
28,200.7528154850006,0.41818205,0.41175047,0.0,0.0,0.41818205,0.41175047
29,207.98470211029053,0.4185955,0.41040352,0.0,0.0,0.4185955,0.41040352
30,215.2632851600647,0.42508292,0.4111986,0.0,0.0,0.42508292,0.4111986
31,222.49731135368347,0.4167616,0.4080695,0.0,0.0,0.4167616,0.4080695
32,229.7520022392273,0.4237039,0.4067904,0.0,0.0,0.4237039,0.4067904
33,237.03247261047363,0.42385218,0.40864778,0.0,0.0,0.42385218,0.40864778
34,244.25991368293762,0.41994315,0.40876913,0.0,0.0,0.41994315,0.40876913
35,251.4984564781189,0.4178353,0.40608147,0.0,0.0,0.4178353,0.40608147
36,258.3578634262085,0.42698494,0.40620962,0.0,0.0,0.42698494,0.40620962
37,265.5860946178436,0.4209201,0.40500224,0.0,0.0,0.4209201,0.40500224
38,272.39945363998413,0.42038321,0.4027446,0.0,0.0,0.42038321,0.4027446
39,279.14370560646057,0.41152915,0.4023899,0.0,0.0,0.41152915,0.4023899
40,286.342787027359,0.41231844,0.40246537,0.0,0.0,0.41231844,0.40246537
41,293.1704592704773,0.40825576,0.4025694,0.0,0.0,0.40825576,0.4025694
42,300.4137029647827,0.41423205,0.40069607,0.0,0.0,0.41423205,0.40069607
43,307.6637976169586,0.4190556,0.3994397,0.0,0.0,0.4190556,0.3994397
44,314.4457085132599,0.415947,0.40085602,0.0,0.0,0.415947,0.40085602
45,321.67176604270935,0.41132066,0.39790824,0.0,0.0,0.41132066,0.39790824
46,328.48355984687805,0.40515116,0.39778033,0.0,0.0,0.40515116,0.39778033
47,335.70068860054016,0.40185502,0.39822772,0.0,0.0,0.40185502,0.39822772
48,342.485155582428,0.4052834,0.3966989,0.0,0.0,0.4052834,0.3966989
49,349.1745569705963,0.40461278,0.39644003,0.0,0.0,0.40461278,0.39644003
50,355.8678994178772,0.40457168,0.39515373,0.0,0.0,0.40457168,0.39515373
51,363.0995078086853,0.40526968,0.3941142,0.0,0.0,0.40526968,0.3941142
52,370.32517194747925,0.4039699,0.39337662,0.0,0.0,0.4039699,0.39337662
53,377.5500137805939,0.40531397,0.39385846,0.0,0.0,0.40531397,0.39385846
54,384.34401535987854,0.4019198,0.39278015,0.0,0.0,0.4019198,0.39278015
55,391.0565986633301,0.404499,0.39396912,0.0,0.0,0.404499,0.39396912
56,397.7748017311096,0.39478663,0.39161855,0.0,0.0,0.39478663,0.39161855
57,404.47151589393616,0.40238816,0.39124697,0.0,0.0,0.40238816,0.39124697
58,411.1700396537781,0.40474215,0.39261532,0.0,0.0,0.40474215,0.39261532
59,417.8928689956665,0.3971536,0.3897805,0.0,0.0,0.3971536,0.3897805
60,425.0931820869446,0.4015239,0.39300296,0.0,0.0,0.4015239,0.39300296
61,432.3094320297241,0.40066817,0.39002267,0.0,0.0,0.40066817,0.39002267
62,439.52463722229004,0.40346542,0.39045113,0.0,0.0,0.40346542,0.39045113
63,446.3317337036133,0.4007978,0.3886696,0.0,0.0,0.4007978,0.3886696
64,453.05449056625366,0.40289283,0.38853276,0.0,0.0,0.40289283,0.38853276
65,459.73015308380127,0.3976364,0.38754916,0.0,0.0,0.3976364,0.38754916
66,466.98351192474365,0.39514503,0.38632172,0.0,0.0,0.39514503,0.38632172
67,474.17450165748596,0.39162046,0.3862337,0.0,0.0,0.39162046,0.3862337
68,480.9775023460388,0.4059536,0.3848893,0.0,0.0,0.4059536,0.3848893
69,487.68834495544434,0.39467523,0.3855248,0.0,0.0,0.39467523,0.3855248
70,494.3464820384979,0.39660642,0.38568226,0.0,0.0,0.39660642,0.38568226
71,501.10430359840393,0.39663988,0.38421914,0.0,0.0,0.39663988,0.38421914
72,508.3353397846222,0.40456635,0.38523242,0.0,0.0,0.40456635,0.38523242
73,515.1344819068909,0.39765188,0.38434073,0.0,0.0,0.39765188,0.38434073
74,522.3634378910065,0.39413273,0.38578662,0.0,0.0,0.39413273,0.38578662
75,529.605188369751,0.39443603,0.38386416,0.0,0.0,0.39443603,0.38386416
76,536.8145484924316,0.39172053,0.38280073,0.0,0.0,0.39172053,0.38280073
77,544.0078053474426,0.39142612,0.3832935,0.0,0.0,0.39142612,0.3832935
78,551.2218854427338,0.3977016,0.38242182,0.0,0.0,0.3977016,0.38242182
79,558.0710601806641,0.39098728,0.38193953,0.0,0.0,0.39098728,0.38193953
80,564.8045146465302,0.39367834,0.38277245,0.0,0.0,0.39367834,0.38277245
81,571.5445761680603,0.3959879,0.38090375,0.0,0.0,0.3959879,0.38090375
82,578.739275932312,0.3969623,0.3817907,0.0,0.0,0.3969623,0.3817907
83,585.5375242233276,0.39932674,0.38213322,0.0,0.0,0.39932674,0.38213322
84,592.74609541893,0.38044858,0.38125864,0.0,0.0,0.38044858,0.38125864
85,599.5653262138367,0.38498467,0.38021675,0.0,0.0,0.38498467,0.38021675
86,606.2827880382538,0.3902355,0.379606,0.0,0.0,0.3902355,0.379606
87,613.5534625053406,0.38480228,0.37987524,0.0,0.0,0.38480228,0.37987524
88,620.3924646377563,0.38744113,0.38025096,0.0,0.0,0.38744113,0.38025096
89,627.1457660198212,0.40017954,0.3804399,0.0,0.0,0.40017954,0.3804399
90,634.3797733783722,0.38632828,0.37906685,0.0,0.0,0.38632828,0.37906685
91,641.2368214130402,0.39420798,0.378955,0.0,0.0,0.39420798,0.378955
92,648.4595727920532,0.38857004,0.379672,0.0,0.0,0.38857004,0.379672
93,655.693540096283,0.39319482,0.37873837,0.0,0.0,0.39319482,0.37873837
94,662.920202255249,0.3933089,0.37784246,0.0,0.0,0.3933089,0.37784246
95,670.1416566371918,0.39133486,0.3766174,0.0,0.0,0.39133486,0.3766174
96,677.3631744384766,0.3802084,0.37861732,0.0,0.0,0.3802084,0.37861732
97,684.1337811946869,0.3774085,0.379201,0.0,0.0,0.3774085,0.379201
98,691.3466844558716,0.3876737,0.37699538,0.0,0.0,0.3876737,0.37699538
99,698.5994033813477,0.3839284,0.37767306,0.0,0.0,0.3839284,0.37767306
100,11.40417194366455,0.39319298,0.36512983,0.16653202,0.16243559,0.2798625,0.2637827
101,23.595725059509277,0.38579273,0.36446398,0.16380587,0.16141222,0.2747993,0.2629381
102,35.80456042289734,0.3906635,0.36665648,0.16328123,0.16078456,0.27697235,0.2637205
103,47.684375286102295,0.3959071,0.36692032,0.16532356,0.16048278,0.28061533,0.26370156
104,59.39143252372742,0.38736194,0.3673239,0.16025776,0.15967564,0.27380985,0.26349977
105,71.74576091766357,0.38512525,0.3668148,0.15977255,0.15993752,0.2724489,0.26337615
