epoch,elapsed_time,training_loss,training_nn_loss,training_p_loss,validation_loss,validation_nn_loss,validation_p_loss
56,477.1903841495514,0.40789443,0.40789443,0.0,0.39990133,0.39990133,0.0
57,485.5529181957245,0.40799022,0.40799022,0.0,0.39823157,0.39823157,0.0
58,493.89654779434204,0.40736675,0.40736675,0.0,0.3995365,0.3995365,0.0
59,502.2498137950897,0.40585834,0.40585834,0.0,0.39727134,0.39727134,0.0
60,510.6474561691284,0.40575355,0.40575355,0.0,0.39816588,0.39816588,0.0
61,519.0103189945221,0.40531516,0.40531516,0.0,0.39668003,0.39668003,0.0
62,527.3747663497925,0.40499204,0.40499204,0.0,0.39746088,0.39746088,0.0
63,535.8260102272034,0.4049196,0.4049196,0.0,0.39900398,0.39900398,0.0
64,544.1637537479401,0.40451336,0.40451336,0.0,0.39544752,0.39544752,0.0
65,552.4925618171692,0.40441814,0.40441814,0.0,0.3952346,0.3952346,0.0
66,560.8890838623047,0.40371335,0.40371335,0.0,0.39450866,0.39450866,0.0
67,569.260258436203,0.40392208,0.40392208,0.0,0.39408067,0.39408067,0.0
68,577.5704143047333,0.4031378,0.4031378,0.0,0.39309102,0.39309102,0.0
69,585.8466565608978,0.40293783,0.40293783,0.0,0.39671183,0.39671183,0.0
70,594.2597270011902,0.4028545,0.4028545,0.0,0.397498,0.397498,0.0
71,602.6073217391968,0.40370923,0.40370923,0.0,0.39678863,0.39678863,0.0
72,611.0266966819763,0.40184247,0.40184247,0.0,0.393723,0.393723,0.0
73,619.4258875846863,0.40115425,0.40115425,0.0,0.395012,0.395012,0.0
74,627.8174364566803,0.4014637,0.4014637,0.0,0.39475894,0.39475894,0.0
75,636.2645425796509,0.40129292,0.40129292,0.0,0.3936969,0.3936969,0.0
76,644.7274429798126,0.40133932,0.40133932,0.0,0.3930118,0.3930118,0.0
77,653.0595324039459,0.40084115,0.40084115,0.0,0.39510083,0.39510083,0.0
78,661.5625381469727,0.40046817,0.40046817,0.0,0.39324695,0.39324695,0.0
79,669.9916677474976,0.39960894,0.39960894,0.0,0.39414513,0.39414513,0.0
80,678.216911315918,0.40029845,0.40029845,0.0,0.39301163,0.39301163,0.0
81,686.4524428844452,0.39995217,0.39995217,0.0,0.39218497,0.39218497,0.0
82,694.8668217658997,0.3985659,0.3985659,0.0,0.39106852,0.39106852,0.0
83,703.1802854537964,0.398403,0.398403,0.0,0.39427787,0.39427787,0.0
84,711.5026488304138,0.39933264,0.39933264,0.0,0.39198226,0.39198226,0.0
85,719.7279074192047,0.3987447,0.3987447,0.0,0.392948,0.392948,0.0
86,727.9253828525543,0.3976153,0.3976153,0.0,0.3900358,0.3900358,0.0
87,736.1346883773804,0.39822474,0.39822474,0.0,0.39086455,0.39086455,0.0
88,744.0713410377502,0.39788648,0.39788648,0.0,0.3903941,0.3903941,0.0
89,752.3544433116913,0.3974817,0.3974817,0.0,0.39220095,0.39220095,0.0
90,760.5125415325165,0.3977294,0.3977294,0.0,0.39312857,0.39312857,0.0
91,768.5257205963135,0.3968724,0.3968724,0.0,0.39315903,0.39315903,0.0
92,776.7163107395172,0.39721417,0.39721417,0.0,0.3917765,0.3917765,0.0
93,785.0081555843353,0.39576858,0.39576858,0.0,0.3902757,0.3902757,0.0
94,793.3184642791748,0.395817,0.395817,0.0,0.3890155,0.3890155,0.0
95,801.6452140808105,0.39602485,0.39602485,0.0,0.38762075,0.38762075,0.0
96,809.9269690513611,0.39592442,0.39592442,0.0,0.3906898,0.3906898,0.0
97,818.081467628479,0.3954093,0.3954093,0.0,0.39120442,0.39120442,0.0
98,826.3287363052368,0.39636496,0.39636496,0.0,0.38920754,0.38920754,0.0
99,834.5860185623169,0.3948304,0.3948304,0.0,0.3900319,0.3900319,0.0
100,842.7758972644806,0.39541197,0.39541197,0.0,0.38977745,0.38977745,0.0
101,850.967583656311,0.3949259,0.3949259,0.0,0.39121673,0.39121673,0.0
102,859.172527551651,0.39477098,0.39477098,0.0,0.38990635,0.38990635,0.0
103,867.486968755722,0.39487916,0.39487916,0.0,0.38894755,0.38894755,0.0
104,875.8006896972656,0.3939809,0.3939809,0.0,0.38823086,0.38823086,0.0
105,884.0443639755249,0.39374477,0.39374477,0.0,0.38533014,0.38533014,0.0
106,892.3095710277557,0.39379674,0.39379674,0.0,0.38975185,0.38975185,0.0
107,900.5912702083588,0.3943479,0.3943479,0.0,0.38902557,0.38902557,0.0
108,908.8184561729431,0.3934527,0.3934527,0.0,0.38811922,0.38811922,0.0
109,917.1053674221039,0.3934849,0.3934849,0.0,0.38893554,0.38893554,0.0
110,925.3782141208649,0.39259508,0.39259508,0.0,0.38780898,0.38780898,0.0
111,933.5934875011444,0.39301026,0.39301026,0.0,0.38833907,0.38833907,0.0
112,941.832174539566,0.3931361,0.3931361,0.0,0.3896018,0.3896018,0.0
113,950.0481052398682,0.3922839,0.3922839,0.0,0.38804948,0.38804948,0.0
114,958.2158524990082,0.3920458,0.3920458,0.0,0.38822603,0.38822603,0.0
115,966.4555654525757,0.39302707,0.39302707,0.0,0.3890664,0.3890664,0.0
116,974.694637298584,0.3925706,0.3925706,0.0,0.3881741,0.3881741,0.0
117,982.9080021381378,0.39165556,0.39165556,0.0,0.38737184,0.38737184,0.0
118,991.0795798301697,0.39241236,0.39241236,0.0,0.38652253,0.38652253,0.0
119,999.2608509063721,0.39112195,0.39112195,0.0,0.38783,0.38783,0.0
120,1007.5591859817505,0.39207783,0.39207783,0.0,0.38733503,0.38733503,0.0
121,1015.838329076767,0.39106098,0.39106098,0.0,0.3848176,0.3848176,0.0
122,1024.048828125,0.39094144,0.39094144,0.0,0.38638598,0.38638598,0.0
123,1032.266532421112,0.39053997,0.39053997,0.0,0.38479888,0.38479888,0.0
124,1040.476086139679,0.3909532,0.3909532,0.0,0.3883996,0.3883996,0.0
125,1048.3130798339844,0.39083803,0.39083803,0.0,0.38550758,0.38550758,0.0
126,1056.5400321483612,0.3907618,0.3907618,0.0,0.38798904,0.38798904,0.0
127,1064.7477900981903,0.39089605,0.39089605,0.0,0.3852165,0.3852165,0.0
128,1072.9318373203278,0.39106333,0.39106333,0.0,0.38551468,0.38551468,0.0
129,1081.2017850875854,0.38971415,0.38971415,0.0,0.38449812,0.38449812,0.0
130,1089.4941682815552,0.38929892,0.38929892,0.0,0.3864689,0.3864689,0.0
131,1097.6773765087128,0.3898117,0.3898117,0.0,0.3860207,0.3860207,0.0
132,1106.011058330536,0.39052445,0.39052445,0.0,0.3870623,0.3870623,0.0
133,1114.0175983905792,0.3893178,0.3893178,0.0,0.38692504,0.38692504,0.0
134,1122.1773200035095,0.38895965,0.38895965,0.0,0.38372433,0.38372433,0.0
135,1130.4615449905396,0.38881972,0.38881972,0.0,0.38695243,0.38695243,0.0
136,1138.7726044654846,0.38900805,0.38900805,0.0,0.38439733,0.38439733,0.0
137,1147.0472207069397,0.38874856,0.38874856,0.0,0.38599262,0.38599262,0.0
138,1155.2802307605743,0.38888994,0.38888994,0.0,0.38435835,0.38435835,0.0
139,1163.4785978794098,0.38833797,0.38833797,0.0,0.3852278,0.3852278,0.0
140,1171.8040344715118,0.3874497,0.3874497,0.0,0.3860944,0.3860944,0.0
141,1180.059368610382,0.38801557,0.38801557,0.0,0.38538367,0.38538367,0.0
142,1188.2822859287262,0.38771307,0.38771307,0.0,0.38438052,0.38438052,0.0
143,1196.5826404094696,0.38840544,0.38840544,0.0,0.38699597,0.38699597,0.0
144,1204.803437948227,0.38811997,0.38811997,0.0,0.38436577,0.38436577,0.0
145,1213.004497051239,0.3871435,0.3871435,0.0,0.3850878,0.3850878,0.0
146,1221.2237701416016,0.38840485,0.38840485,0.0,0.3829965,0.3829965,0.0
147,1229.4607338905334,0.3879546,0.3879546,0.0,0.38316083,0.38316083,0.0
148,1237.6706056594849,0.38673723,0.38673723,0.0,0.3857456,0.3857456,0.0
149,1245.9331860542297,0.3867469,0.3867469,0.0,0.38803864,0.38803864,0.0
150,1254.1006970405579,0.38706353,0.38706353,0.0,0.38345298,0.38345298,0.0
151,1262.2806820869446,0.3865617,0.3865617,0.0,0.3849433,0.3849433,0.0
152,1270.5510365962982,0.38587478,0.38587478,0.0,0.3849578,0.3849578,0.0
153,1278.7674958705902,0.38625503,0.38625503,0.0,0.38423312,0.38423312,0.0
154,1287.0205552577972,0.3864149,0.3864149,0.0,0.38312614,0.38312614,0.0
155,1295.2116277217865,0.38667458,0.38667458,0.0,0.38444763,0.38444763,0.0
156,1303.3906276226044,0.3858872,0.3858872,0.0,0.3856578,0.3856578,0.0
157,1311.7005350589752,0.38590243,0.38590243,0.0,0.38649493,0.38649493,0.0
158,1319.918529033661,0.38666993,0.38666993,0.0,0.3821352,0.3821352,0.0
159,1328.101478099823,0.38546097,0.38546097,0.0,0.38672972,0.38672972,0.0
160,1336.3084061145782,0.38588965,0.38588965,0.0,0.38308558,0.38308558,0.0
161,1344.596441268921,0.38518122,0.38518122,0.0,0.38255364,0.38255364,0.0
162,1352.821248292923,0.38582268,0.38582268,0.0,0.38301152,0.38301152,0.0
163,1361.1340854167938,0.38572276,0.38572276,0.0,0.38202918,0.38202918,0.0
164,1369.3371381759644,0.38372308,0.38372308,0.0,0.38242173,0.38242173,0.0
165,1377.6120450496674,0.38513643,0.38513643,0.0,0.38180703,0.38180703,0.0
166,1385.8739778995514,0.38456035,0.38456035,0.0,0.38155845,0.38155845,0.0
167,1394.1205897331238,0.38431513,0.38431513,0.0,0.38185024,0.38185024,0.0
168,1402.361165523529,0.38453576,0.38453576,0.0,0.38304502,0.38304502,0.0
169,1410.6375894546509,0.38452816,0.38452816,0.0,0.38108492,0.38108492,0.0
170,1418.8157043457031,0.38464516,0.38464516,0.0,0.38199812,0.38199812,0.0
171,1427.0584263801575,0.38517293,0.38517293,0.0,0.3837494,0.3837494,0.0
172,1435.282991886139,0.38448876,0.38448876,0.0,0.38565207,0.38565207,0.0
173,1443.5026915073395,0.38362408,0.38362408,0.0,0.38085526,0.38085526,0.0
174,1451.7700970172882,0.3842957,0.3842957,0.0,0.38420445,0.38420445,0.0
175,1460.0163791179657,0.38378215,0.38378215,0.0,0.38186812,0.38186812,0.0
176,1468.1549861431122,0.38376117,0.38376117,0.0,0.3840598,0.3840598,0.0
177,1476.4104022979736,0.38344014,0.38344014,0.0,0.38381332,0.38381332,0.0
178,1484.567036151886,0.38348484,0.38348484,0.0,0.38217658,0.38217658,0.0
179,1492.8220064640045,0.38338077,0.38338077,0.0,0.38233835,0.38233835,0.0
180,1501.049983739853,0.38294348,0.38294348,0.0,0.38132513,0.38132513,0.0
181,1509.3103439807892,0.38332278,0.38332278,0.0,0.37983912,0.37983912,0.0
182,1517.5941150188446,0.38339207,0.38339207,0.0,0.38027966,0.38027966,0.0
183,1525.8522510528564,0.3828181,0.3828181,0.0,0.380507,0.380507,0.0
184,1533.9905934333801,0.3826518,0.3826518,0.0,0.38106245,0.38106245,0.0
185,1542.2640311717987,0.38212544,0.38212544,0.0,0.3804065,0.3804065,0.0
186,1550.5362298488617,0.38195592,0.38195592,0.0,0.3796215,0.3796215,0.0
187,1558.786847114563,0.38293004,0.38293004,0.0,0.3796541,0.3796541,0.0
188,1567.064292192459,0.38249117,0.38249117,0.0,0.38180006,0.38180006,0.0
189,1575.314931154251,0.38246763,0.38246763,0.0,0.37984374,0.37984374,0.0
190,1583.6385102272034,0.3822073,0.3822073,0.0,0.37986502,0.37986502,0.0
191,1591.8529496192932,0.38227496,0.38227496,0.0,0.3803582,0.3803582,0.0
192,1600.0701684951782,0.38094416,0.38094416,0.0,0.38082087,0.38082087,0.0
193,1608.2115898132324,0.38195544,0.38195544,0.0,0.37899655,0.37899655,0.0
194,1616.5081787109375,0.3813994,0.3813994,0.0,0.37923777,0.37923777,0.0
195,1624.790800333023,0.38136876,0.38136876,0.0,0.37840056,0.37840056,0.0
196,1632.9732387065887,0.3815252,0.3815252,0.0,0.37967062,0.37967062,0.0
197,1641.2314746379852,0.38169885,0.38169885,0.0,0.3788941,0.3788941,0.0
198,1649.5164663791656,0.38194647,0.38194647,0.0,0.37984258,0.37984258,0.0
199,1657.6913237571716,0.3817549,0.3817549,0.0,0.379252,0.379252,0.0
200,12.43037462234497,0.27248347,0.3851667,0.15980026,0.25628242,0.35600424,0.1565606
201,24.69740581512451,0.27023205,0.38213378,0.15833032,0.2551677,0.35446036,0.15587501
202,36.85333871841431,0.2694878,0.38183925,0.15713635,0.2542463,0.35392228,0.15457034
203,49.14991879463196,0.2690316,0.38156056,0.15650266,0.25629747,0.35452896,0.15806597
204,61.36790585517883,0.26902604,0.38142583,0.15662631,0.2569638,0.35622576,0.15770182
205,73.66297101974487,0.26870722,0.3811129,0.1563015,0.25514412,0.35612816,0.15416008
206,85.72135353088379,0.26913273,0.3819379,0.15632758,0.25556648,0.35709742,0.15403552
207,97.57369494438171,0.2687076,0.38167349,0.15574172,0.25618502,0.358231,0.15413906
208,109.5281445980072,0.26841652,0.38146257,0.1553705,0.25563082,0.35698688,0.15427476
209,121.49824547767639,0.26837423,0.38138753,0.15536094,0.25606322,0.35813,0.1539965
210,133.74187564849854,0.26845098,0.38193625,0.15496567,0.2555834,0.35732454,0.15384224
211,145.8337116241455,0.26823705,0.3811065,0.15536754,0.2577362,0.3587937,0.1566787
212,157.911474943161,0.2687158,0.38232756,0.1551041,0.25590503,0.3585348,0.15327527
213,169.98527240753174,0.2687338,0.38295686,0.15451075,0.25676468,0.35985655,0.15367284
214,181.92119550704956,0.26857787,0.38146985,0.15568592,0.2568353,0.3604161,0.15325448
215,194.0212733745575,0.2680738,0.38158327,0.15456432,0.2570325,0.360779,0.15328601
216,205.99653577804565,0.2684877,0.38135025,0.15562509,0.2598256,0.36329198,0.15635918
217,218.1898956298828,0.268641,0.38210243,0.15517955,0.25683948,0.36025655,0.15342245
218,230.32278513908386,0.26892126,0.3819323,0.15591025,0.25787452,0.36290187,0.1528472
219,242.49915742874146,0.26921785,0.38265938,0.15577628,0.259729,0.36304727,0.15641071
220,254.3522069454193,0.2689739,0.3826394,0.15530843,0.25867793,0.36436296,0.15299293
221,266.5656976699829,0.26899377,0.3831449,0.15484267,0.25814968,0.3628752,0.15342417
222,278.5545356273651,0.2693091,0.38330042,0.15531772,0.25729758,0.36158723,0.15300795
223,290.5384430885315,0.26849538,0.3824376,0.1545532,0.26021832,0.3641354,0.1563012
224,302.84957361221313,0.26886997,0.38305596,0.15468398,0.25844213,0.36454576,0.15233847
225,314.81941270828247,0.26847702,0.38200182,0.1549522,0.25959378,0.3661917,0.15299585
226,326.98317670822144,0.26870978,0.3833626,0.15405697,0.25994486,0.3669983,0.1528914
227,338.9076728820801,0.26816234,0.3826365,0.15368822,0.26037,0.36795208,0.1527879
228,350.75192427635193,0.2691397,0.38353533,0.15474409,0.2595966,0.366261,0.1529322
229,362.44423604011536,0.2685309,0.38291633,0.15414554,0.25817317,0.36331928,0.15302704
230,374.2163383960724,0.26855332,0.38300747,0.15409923,0.26035705,0.36798903,0.15272506
231,386.1394865512848,0.2692873,0.38358116,0.15499339,0.26039225,0.36518604,0.15559842
232,398.4913110733032,0.26941642,0.38371402,0.15511882,0.2597378,0.3666364,0.15283915
233,410.6091823577881,0.2687291,0.38348493,0.15397331,0.25995255,0.36726552,0.15263954
234,422.7235834598541,0.26884872,0.3835389,0.1541585,0.259654,0.36737013,0.15193778
235,434.71265268325806,0.26924983,0.38370663,0.15479302,0.26012486,0.3683324,0.15191735
236,446.9121022224426,0.26962143,0.38484168,0.15440118,0.26014155,0.367621,0.15266213
237,458.95979928970337,0.26928136,0.38327083,0.15529187,0.26094484,0.36574572,0.15614396
238,470.94457721710205,0.2710727,0.3869812,0.15516417,0.26186657,0.36704743,0.15668568
239,483.1646635532379,0.26986086,0.38512468,0.15459704,0.26159787,0.36763763,0.15555814
240,495.3877682685852,0.26923025,0.3846214,0.15383902,0.26048914,0.36853194,0.15244633
241,507.6006648540497,0.269016,0.38399857,0.15403342,0.25925577,0.3662139,0.15229768
242,519.6654527187347,0.2692169,0.38428253,0.15415129,0.26248327,0.36963367,0.1553329
243,531.7316026687622,0.26886535,0.38378656,0.15394413,0.26057303,0.3687598,0.15238625
244,543.823890209198,0.26906127,0.38422006,0.1539025,0.2606442,0.36857563,0.15271279
245,555.9314036369324,0.26946267,0.38474756,0.15417778,0.26210952,0.36842138,0.15579766
246,568.0104537010193,0.2698875,0.38440633,0.15536873,0.26054123,0.36860415,0.15247834
247,580.275454044342,0.26879317,0.38438326,0.15320304,0.25964367,0.36732867,0.15195867
248,592.4035313129425,0.26847655,0.38308638,0.15386672,0.26087996,0.37009484,0.15166509
249,604.578447341919,0.2688007,0.38297066,0.15463072,0.25912383,0.36587065,0.15237702
250,616.6373658180237,0.26899645,0.38305104,0.15494184,0.2618201,0.3680053,0.15563488
251,628.6822061538696,0.26897454,0.38365155,0.15429755,0.26109785,0.36970386,0.15249184
252,640.6245331764221,0.2690542,0.38387078,0.1542376,0.26037818,0.36906227,0.15169413
253,652.7194466590881,0.26929647,0.38371307,0.15487981,0.26297945,0.3701046,0.1558543
254,664.743646144867,0.2691208,0.38382676,0.15441483,0.26208216,0.36829272,0.1558716
255,676.909665107727,0.2694623,0.3841192,0.15480536,0.26142168,0.37114623,0.15169713
256,688.9050297737122,0.2696114,0.38459063,0.15463212,0.26033342,0.3686614,0.15200546
257,700.9119253158569,0.26867265,0.3836652,0.15368007,0.2624268,0.36945075,0.15540291
258,713.0187797546387,0.26890934,0.38376996,0.15404871,0.2629159,0.36999953,0.15583229
259,725.0455901622772,0.26871687,0.38342714,0.1540066,0.2606901,0.36921364,0.15216649
260,737.108725309372,0.26801455,0.3826053,0.15342377,0.26137823,0.3703337,0.15242276
261,749.0428004264832,0.26941434,0.38405952,0.15476912,0.2639597,0.37249422,0.15542516
262,761.2167365550995,0.26996273,0.38440222,0.15552326,0.2630983,0.37060595,0.15559067
263,773.2503373622894,0.26896065,0.38325924,0.15466201,0.26097745,0.36988658,0.15206835
264,785.6551933288574,0.26793376,0.38268426,0.15318325,0.2607926,0.36964697,0.15193823
265,797.719714641571,0.26892427,0.38301346,0.15483508,0.26463646,0.37398762,0.15528522
266,809.7601091861725,0.2687293,0.3834023,0.15405628,0.26085126,0.36947727,0.15222526
267,821.8601109981537,0.2692411,0.38317794,0.15530425,0.26164424,0.37132895,0.15195952
268,833.9740226268768,0.2682519,0.38273013,0.15377364,0.2631752,0.370996,0.15535438
269,846.1294546127319,0.26861662,0.38225293,0.1549803,0.26135576,0.37079656,0.15191504
270,858.2645292282104,0.26857454,0.38351256,0.15363649,0.26079983,0.36997938,0.1516203
271,870.2915880680084,0.2678954,0.38220096,0.15358983,0.26179567,0.3713197,0.15227166
272,882.4356315135956,0.26783708,0.38300508,0.15266904,0.26118442,0.3707649,0.15160392
273,894.6189966201782,0.26875192,0.38333037,0.15417343,0.26207486,0.36842266,0.15572706
274,906.702112197876,0.26848912,0.3826502,0.15432805,0.26117796,0.3703258,0.15203013
275,918.8349883556366,0.26878726,0.38220763,0.15536693,0.26330906,0.37140727,0.15521087
276,930.9088802337646,0.26813728,0.38204056,0.15423398,0.26109827,0.3695217,0.15267482
277,943.0952291488647,0.2682721,0.38264737,0.15389684,0.26218843,0.36965188,0.15472503
278,955.2140741348267,0.268729,0.3823505,0.15510747,0.26317596,0.37119025,0.15516171
279,967.3003342151642,0.2681566,0.3827614,0.15355174,0.2604534,0.3685961,0.1523107
280,979.4527056217194,0.26818693,0.3828012,0.15357259,0.2634256,0.371473,0.15537822
281,991.4431011676788,0.26860568,0.3830555,0.15415585,0.26132524,0.37066245,0.15198806
282,1003.6649656295776,0.2679784,0.3819785,0.15397829,0.2617162,0.37113416,0.1522982
283,1015.6902735233307,0.26780835,0.38236016,0.15325657,0.26163867,0.37136126,0.15191609
284,1027.9644792079926,0.2679544,0.3822515,0.15365732,0.26168707,0.37141967,0.1519545
285,1039.9935228824615,0.26807758,0.38253182,0.15362331,0.2619643,0.37175417,0.15217441
286,1052.1395897865295,0.26781029,0.38229653,0.15332401,0.26051462,0.36944637,0.15158288
287,1064.2672190666199,0.26816285,0.38212526,0.1542005,0.2628827,0.3710572,0.15470824
288,1076.1015112400055,0.26777875,0.38159066,0.15396681,0.26361597,0.37121555,0.15601644
289,1087.8913788795471,0.26763391,0.3818087,0.15345919,0.2624515,0.3700293,0.1548737
290,1099.9210696220398,0.26757723,0.38106173,0.15409279,0.26430824,0.3740986,0.1545179
291,1112.0370004177094,0.26774895,0.38149655,0.15400131,0.26115042,0.3712535,0.15104736
292,1124.380123615265,0.2682631,0.38262612,0.15390013,0.26113707,0.37021652,0.15205759
293,1136.3285768032074,0.26726145,0.3813128,0.15321013,0.26083636,0.3700776,0.1515951
294,1148.552050113678,0.26757973,0.38111466,0.15404479,0.2629941,0.37052107,0.15546718
295,1160.8247871398926,0.2673173,0.3808151,0.15381952,0.26253682,0.3739335,0.15114017
296,1173.0523052215576,0.2674064,0.38098663,0.15382624,0.26301995,0.37097093,0.15506898
297,1185.2315571308136,0.26735193,0.38056275,0.1541411,0.2612767,0.3705653,0.15198806
298,1197.5062849521637,0.2676343,0.38163537,0.1536332,0.26305342,0.37429565,0.15181117
299,1209.5932734012604,0.2672735,0.38099867,0.15354827,0.26295006,0.3740208,0.15187931
300,1221.8932025432587,0.26782465,0.38150513,0.15414417,0.26259488,0.36977023,0.15541953
301,1234.0870349407196,0.26828164,0.38091952,0.15564375,0.26107958,0.370333,0.15182614
302,1246.0684731006622,0.26722592,0.38051072,0.15394114,0.26219,0.37303352,0.15134653
303,1258.057847738266,0.2667333,0.37979555,0.15367104,0.2618385,0.37179226,0.15188476
304,1270.1363279819489,0.26783675,0.3813028,0.15437067,0.2610718,0.3709672,0.1511764
305,1282.5183682441711,0.26703212,0.38014185,0.15392238,0.26144618,0.37084442,0.15204793
306,1294.6232023239136,0.26776767,0.3811592,0.15437621,0.26259792,0.3702833,0.15491256
307,1306.9013373851776,0.26789021,0.3814857,0.15429479,0.26144975,0.37079722,0.15210228
308,1319.27339220047,0.2676391,0.38130093,0.15397729,0.26319557,0.37080246,0.15558869
309,1331.6110537052155,0.267443,0.38156044,0.15332556,0.26108742,0.37056214,0.1516127
310,1344.2953715324402,0.26712716,0.3807071,0.15354717,0.26271826,0.3732633,0.15217327
311,1356.4987499713898,0.26723343,0.3804858,0.15398106,0.26168454,0.3718308,0.15153834
312,1368.6881649494171,0.26731467,0.38082132,0.15380804,0.26248473,0.37359977,0.15136965
313,1380.8431584835052,0.26704925,0.380507,0.15359147,0.26133484,0.3714171,0.15125257
314,1392.9591920375824,0.26647282,0.38015515,0.15279049,0.26075408,0.36993688,0.15157133
315,1404.969474554062,0.26626742,0.37945324,0.1530816,0.26496518,0.3740598,0.1558705
316,1417.0248656272888,0.2672978,0.3807569,0.15383863,0.26219612,0.36946422,0.15492806
317,1429.2100765705109,0.2669482,0.3802414,0.15365493,0.26174328,0.3719874,0.15149915
