epoch,elapsed_time,training_nn_loss,validation_nn_loss,training_p_loss,validation_p_loss,training_loss,validation_loss
0,7.890238523483276,0.6932646,0.6792834,0.0,0.0,0.6932646,0.6792834
1,15.615300178527832,0.61811227,0.60915154,0.0,0.0,0.61811227,0.60915154
2,23.42187237739563,0.5507839,0.53568244,0.0,0.0,0.5507839,0.53568244
3,31.206811666488647,0.5144223,0.497162,0.0,0.0,0.5144223,0.497162
4,38.899874210357666,0.49773073,0.47574592,0.0,0.0,0.49773073,0.47574592
5,46.46727275848389,0.484947,0.46649012,0.0,0.0,0.484947,0.46649012
6,54.04954743385315,0.47956523,0.45845646,0.0,0.0,0.47956523,0.45845646
7,61.775288820266724,0.4660252,0.45430934,0.0,0.0,0.4660252,0.45430934
8,69.73455476760864,0.46758163,0.45128348,0.0,0.0,0.46758163,0.45128348
9,77.69452166557312,0.46500108,0.4498152,0.0,0.0,0.46500108,0.4498152
10,85.58664178848267,0.45604873,0.4467995,0.0,0.0,0.45604873,0.4467995
11,93.58308219909668,0.45718688,0.44428825,0.0,0.0,0.45718688,0.44428825
12,101.44521427154541,0.45589152,0.4438245,0.0,0.0,0.45589152,0.4438245
13,109.16829371452332,0.4543167,0.44034427,0.0,0.0,0.4543167,0.44034427
14,117.23740673065186,0.45607242,0.43855268,0.0,0.0,0.45607242,0.43855268
15,125.36792135238647,0.4477832,0.43967173,0.0,0.0,0.4477832,0.43967173
16,133.35261297225952,0.448255,0.43798232,0.0,0.0,0.448255,0.43798232
17,141.11481761932373,0.44932732,0.4345995,0.0,0.0,0.44932732,0.4345995
18,149.1363446712494,0.44670436,0.4340051,0.0,0.0,0.44670436,0.4340051
19,157.06943917274475,0.43811902,0.4337607,0.0,0.0,0.43811902,0.4337607
20,165.081130027771,0.4446756,0.43328,0.0,0.0,0.4446756,0.43328
21,172.85543775558472,0.44373536,0.43150458,0.0,0.0,0.44373536,0.43150458
22,180.83035707473755,0.43611068,0.42982656,0.0,0.0,0.43611068,0.42982656
23,188.88271474838257,0.44504756,0.42928684,0.0,0.0,0.44504756,0.42928684
