epoch,elapsed_time,training_nn_loss,validation_nn_loss,training_p_loss,validation_p_loss,training_loss,validation_loss
0,8.590746402740479,0.6808435,0.66970575,0.0,0.0,0.6808435,0.66970575
1,17.113627433776855,0.62773645,0.6135115,0.0,0.0,0.62773645,0.6135115
2,25.524335145950317,0.5561813,0.5414239,0.0,0.0,0.5561813,0.5414239
3,34.278995990753174,0.52624637,0.50262713,0.0,0.0,0.52624637,0.50262713
4,42.901198625564575,0.50382763,0.47808218,0.0,0.0,0.50382763,0.47808218
5,51.43400979042053,0.4826879,0.46785823,0.0,0.0,0.4826879,0.46785823
6,59.78589844703674,0.47926262,0.4597828,0.0,0.0,0.47926262,0.4597828
7,68.31008505821228,0.4723252,0.45590883,0.0,0.0,0.4723252,0.45590883
8,76.81202030181885,0.47390974,0.45159796,0.0,0.0,0.47390974,0.45159796
9,85.26426339149475,0.46914396,0.4495715,0.0,0.0,0.46914396,0.4495715
10,93.76492285728455,0.4583986,0.4453942,0.0,0.0,0.4583986,0.4453942
11,102.35055184364319,0.4616323,0.44388106,0.0,0.0,0.4616323,0.44388106
12,110.76403570175171,0.45866165,0.4410574,0.0,0.0,0.45866165,0.4410574
13,119.42981290817261,0.45668274,0.44061875,0.0,0.0,0.45668274,0.44061875
14,127.8723669052124,0.45015928,0.43978485,0.0,0.0,0.45015928,0.43978485
15,136.5236165523529,0.4471836,0.43550637,0.0,0.0,0.4471836,0.43550637
16,144.99778413772583,0.44588792,0.43598166,0.0,0.0,0.44588792,0.43598166
17,153.36043667793274,0.44713643,0.43540323,0.0,0.0,0.44713643,0.43540323
18,161.83893966674805,0.44482008,0.43295652,0.0,0.0,0.44482008,0.43295652
19,170.10645937919617,0.4424878,0.43122065,0.0,0.0,0.4424878,0.43122065
20,178.63575148582458,0.44853973,0.4316441,0.0,0.0,0.44853973,0.4316441
21,187.07424306869507,0.4393242,0.42899573,0.0,0.0,0.4393242,0.42899573
22,195.65451502799988,0.4441694,0.42886493,0.0,0.0,0.4441694,0.42886493
23,204.27516770362854,0.44527957,0.4279248,0.0,0.0,0.44527957,0.4279248
24,212.75285482406616,0.43593925,0.42482108,0.0,0.0,0.43593925,0.42482108
25,221.40847659111023,0.43786165,0.4243925,0.0,0.0,0.43786165,0.4243925
26,230.10706305503845,0.43007717,0.4245576,0.0,0.0,0.43007717,0.4245576
