epoch,elapsed_time,training_loss,training_nn_loss,training_p_loss,validation_loss,validation_nn_loss,validation_p_loss
76,556.1548886299133,0.39970517,0.39970517,0.0,0.39203262,0.39203262,0.0
77,562.9554741382599,0.39891374,0.39891374,0.0,0.3910092,0.3910092,0.0
78,569.7383799552917,0.3978996,0.3978996,0.0,0.3927737,0.3927737,0.0
79,576.6619212627411,0.398208,0.398208,0.0,0.39290112,0.39290112,0.0
80,583.5326707363129,0.39835525,0.39835525,0.0,0.39188048,0.39188048,0.0
81,590.5468933582306,0.39782247,0.39782247,0.0,0.3907783,0.3907783,0.0
82,597.4281313419342,0.3967392,0.3967392,0.0,0.3907115,0.3907115,0.0
83,604.4018454551697,0.3966173,0.3966173,0.0,0.3907004,0.3907004,0.0
84,612.2795150279999,0.39682454,0.39682454,0.0,0.39155242,0.39155242,0.0
85,619.2836487293243,0.39631596,0.39631596,0.0,0.38998076,0.38998076,0.0
86,626.2102012634277,0.39606577,0.39606577,0.0,0.3912584,0.3912584,0.0
87,633.1259706020355,0.39542863,0.39542863,0.0,0.38730258,0.38730258,0.0
88,640.1271426677704,0.39520505,0.39520505,0.0,0.3883075,0.3883075,0.0
89,646.9536049365997,0.39503175,0.39503175,0.0,0.3877667,0.3877667,0.0
90,653.8034789562225,0.3944668,0.3944668,0.0,0.3875947,0.3875947,0.0
91,660.7842292785645,0.39457917,0.39457917,0.0,0.38738522,0.38738522,0.0
92,667.723806142807,0.39398134,0.39398134,0.0,0.3878253,0.3878253,0.0
93,674.4629838466644,0.39376867,0.39376867,0.0,0.3857134,0.3857134,0.0
94,681.2584321498871,0.3932761,0.3932761,0.0,0.38658547,0.38658547,0.0
95,688.139398097992,0.39271933,0.39271933,0.0,0.3864365,0.3864365,0.0
96,695.2042729854584,0.39290956,0.39290956,0.0,0.3862151,0.3862151,0.0
97,702.0727481842041,0.3925715,0.3925715,0.0,0.38707602,0.38707602,0.0
98,708.8817477226257,0.39209837,0.39209837,0.0,0.38685882,0.38685882,0.0
99,715.7815790176392,0.39197373,0.39197373,0.0,0.38634148,0.38634148,0.0
100,10.413988828659058,0.24970672,0.39610922,0.10330421,0.23765936,0.37352774,0.101791024
101,21.77399444580078,0.24809933,0.39476633,0.10143232,0.2371225,0.37353355,0.10071145
102,32.64530682563782,0.2477031,0.3948095,0.10059667,0.23822467,0.37657687,0.09987248
103,43.57703518867493,0.24727684,0.39433673,0.10021693,0.23740508,0.37574854,0.099061616
104,54.21758413314819,0.24724269,0.39460373,0.09988162,0.23765403,0.37542078,0.09988728
105,64.9864284992218,0.24701962,0.3943353,0.09970394,0.2376093,0.37640345,0.0988152
106,75.25708723068237,0.24697587,0.39442998,0.099521786,0.2376146,0.37685892,0.09837028
107,85.37671422958374,0.24663445,0.39394635,0.09932253,0.23729594,0.37602988,0.09856199
108,95.73485589027405,0.24639656,0.3935448,0.099248305,0.23723483,0.3765389,0.09793076
109,106.0504891872406,0.24665557,0.3942446,0.099066556,0.23748633,0.37745872,0.09751393
110,116.40349316596985,0.24623168,0.39352715,0.098936185,0.23763697,0.3770733,0.09820066
111,126.75955843925476,0.24605566,0.39320928,0.09890203,0.23746929,0.3768617,0.098076895
112,137.06628465652466,0.24618581,0.39359552,0.0987761,0.23731053,0.37712976,0.097491294
113,147.46230840682983,0.24605946,0.3932712,0.09884771,0.2378408,0.37864637,0.09703525
114,157.90894079208374,0.24621847,0.39384758,0.098589346,0.23787032,0.37762147,0.098119155
115,168.19628715515137,0.24623159,0.39391834,0.09854488,0.23822525,0.37879297,0.09765755
116,178.39012050628662,0.24601713,0.3934898,0.098544404,0.2379817,0.37845558,0.09750783
117,188.53911232948303,0.2457553,0.39305502,0.09845558,0.23798746,0.37825435,0.09772056
118,198.76404404640198,0.2455887,0.39275068,0.09842673,0.2375992,0.37771422,0.09748418
119,208.78008008003235,0.24550787,0.3926944,0.09832132,0.23790261,0.37841296,0.09739227
120,218.95956683158875,0.24569422,0.3931472,0.09824128,0.23849535,0.37908828,0.09790244
121,229.19513535499573,0.24534515,0.3923458,0.098344505,0.23823592,0.37907994,0.09739194
122,239.3555829524994,0.24510229,0.39196476,0.09823982,0.23797789,0.37880212,0.09715369
123,249.56413102149963,0.24549018,0.3927973,0.098183066,0.2382673,0.37884018,0.097694434
124,259.9596436023712,0.24499327,0.39189062,0.09809597,0.23785092,0.37788537,0.09781648
125,270.01645278930664,0.24474864,0.39144546,0.098051794,0.23750731,0.37759024,0.09742443
126,280.1152312755585,0.2448831,0.39166152,0.09810467,0.23758692,0.37797064,0.09720318
127,290.2633583545685,0.24477434,0.39149043,0.09805827,0.23807797,0.37807715,0.0980788
128,301.0087580680847,0.24498266,0.3919957,0.09796961,0.23770395,0.37845123,0.09695668
129,312.30069494247437,0.24465036,0.39132896,0.0979718,0.23754591,0.3781871,0.0969047
130,322.5873546600342,0.24482146,0.39178145,0.09786149,0.23792365,0.3788252,0.09702213
131,333.1542868614197,0.2445494,0.39116168,0.09793715,0.23816538,0.37960565,0.09672512
132,343.6643075942993,0.24447767,0.39095837,0.09799698,0.23777595,0.37850392,0.097047985
133,354.7863292694092,0.24443345,0.39090788,0.09795901,0.23768777,0.3780275,0.09734804
134,365.129412651062,0.2444269,0.39096242,0.09789139,0.23781532,0.3786611,0.09696952
135,376.1494426727295,0.2442405,0.39060688,0.09787411,0.23775132,0.37881118,0.096691474
136,386.6421730518341,0.24403106,0.3902771,0.09778503,0.23797719,0.37847906,0.09747535
137,397.42529010772705,0.24407339,0.3904646,0.09768219,0.23756875,0.37852713,0.09661037
138,407.69188165664673,0.2437573,0.38977194,0.09774268,0.23787093,0.37865907,0.09708278
139,418.6818332672119,0.24377353,0.3897355,0.09781156,0.23748766,0.37821484,0.09676045
140,429.37328577041626,0.24355847,0.3894341,0.09768286,0.23746401,0.3784719,0.096456096
141,439.8611056804657,0.24336754,0.38906622,0.097668886,0.23737119,0.3783125,0.09642989
142,450.005095243454,0.24332614,0.3891132,0.09753911,0.2369321,0.37733448,0.09652969
143,460.5635304450989,0.243494,0.38930213,0.09768584,0.23787114,0.37881273,0.096929535
144,470.97069931030273,0.24336904,0.389142,0.09759608,0.23824719,0.3802212,0.09627324
145,481.4321918487549,0.24318644,0.38878155,0.09759131,0.23703581,0.37703866,0.09703298
146,492.0024263858795,0.24330412,0.38893828,0.09766997,0.2366825,0.37638187,0.09698311
147,502.36441946029663,0.24291012,0.38839424,0.09742604,0.23697372,0.37725154,0.0966959
148,512.9758396148682,0.24300326,0.38836905,0.09763748,0.23782401,0.37918177,0.09646625
149,523.4647505283356,0.24277394,0.3880914,0.097456455,0.23687428,0.3768791,0.096869454
150,534.6071796417236,0.2424437,0.38734573,0.09754168,0.23759747,0.37874585,0.09644906
151,545.8189194202423,0.24216974,0.38673574,0.09760372,0.23711546,0.3773821,0.096848786
152,556.8892433643341,0.24258499,0.3877461,0.09742386,0.23691407,0.37752894,0.09629914
153,567.9129855632782,0.24214414,0.3867939,0.097494364,0.23671116,0.3766735,0.0967488
154,578.7374925613403,0.24237104,0.38718903,0.09755303,0.23701856,0.37716994,0.096867196
155,589.8052289485931,0.24226807,0.3869748,0.097561374,0.23686226,0.3767903,0.09693426
156,600.88658618927,0.24230018,0.38715008,0.09745027,0.23705572,0.37723815,0.096873306
157,611.7577385902405,0.24224372,0.38687563,0.09761179,0.23687708,0.37734962,0.09640457
158,622.3250169754028,0.24190438,0.38640183,0.09740691,0.23693217,0.37754488,0.09631944
159,632.9839897155762,0.24186197,0.3864454,0.09727855,0.23672499,0.37708083,0.09636914
160,644.005909204483,0.24177307,0.38612783,0.0974183,0.23656052,0.3764873,0.096633725
161,654.9513099193573,0.2417951,0.3861822,0.09740801,0.23664758,0.37706423,0.09623091
162,665.9244396686554,0.24176024,0.3860842,0.09743628,0.23646158,0.37672108,0.096202075
163,677.2647867202759,0.24147657,0.38559955,0.09735361,0.23746195,0.37861428,0.09630966
164,688.3112545013428,0.2413993,0.3855166,0.097282015,0.23670164,0.37629196,0.09711133
165,699.4777112007141,0.24150188,0.3856482,0.09735558,0.23688297,0.3778055,0.09596043
166,710.2004942893982,0.24134779,0.38540593,0.097289644,0.23598091,0.37561685,0.09634496
167,720.5645344257355,0.24111548,0.3849644,0.09726656,0.23632911,0.37647244,0.09618577
168,731.3176527023315,0.24097383,0.38471666,0.097231,0.23600829,0.37622103,0.09579553
169,742.4736607074738,0.24108726,0.38488746,0.097287044,0.23610912,0.37651876,0.09569949
170,753.6156463623047,0.24096915,0.38469416,0.09724414,0.23660327,0.376822,0.096384555
171,764.2847061157227,0.24084252,0.38433325,0.09735181,0.23554376,0.37479198,0.09629552
172,774.9713935852051,0.2404894,0.38374954,0.09722921,0.23552981,0.37443414,0.09662548
173,786.1002445220947,0.24072121,0.38413686,0.09730557,0.23644581,0.37619072,0.09670091
174,797.2297246456146,0.24069464,0.3840842,0.09730506,0.23653008,0.3760119,0.09704828
175,807.5726451873779,0.24082279,0.38427404,0.09737156,0.23638804,0.3762185,0.09655762
176,818.0325591564178,0.24037331,0.38349265,0.09725395,0.23606038,0.3756099,0.09651087
177,829.0629222393036,0.24054602,0.38377237,0.09731967,0.23641494,0.3759952,0.096834674
178,840.1477389335632,0.24023461,0.38317853,0.09729069,0.23599413,0.3758213,0.09616696
179,851.0325629711151,0.240051,0.38294214,0.09715988,0.2376959,0.37788987,0.09750196
180,861.6962931156158,0.23978348,0.3823315,0.09723547,0.2355654,0.3744865,0.09664428
181,872.6204144954681,0.24006364,0.3828712,0.09725607,0.23554143,0.37477785,0.096305035
182,883.7730460166931,0.23999815,0.38278037,0.097215936,0.23587954,0.3754639,0.09629518
183,894.8610396385193,0.2395402,0.38196462,0.097115785,0.2361083,0.37572253,0.09649409
184,905.7875852584839,0.23961078,0.38207114,0.09715042,0.23563075,0.37561113,0.09565035
185,916.759884595871,0.23962784,0.38208663,0.09716904,0.23568925,0.37517327,0.09620522
186,927.9316172599792,0.23936483,0.38154197,0.09718768,0.23605496,0.37653106,0.09557886
187,938.6467790603638,0.23945622,0.38171083,0.097201586,0.23567812,0.37519413,0.096162096
188,949.2842149734497,0.23930441,0.38146022,0.0971486,0.23574515,0.3752476,0.09624273
189,960.0371737480164,0.23929034,0.3813519,0.097228795,0.23561157,0.37558025,0.09564285
